avg_fruit,avg_decayfruit,avg_enemyfruit,rollout/,ep_len_mean,ep_rew_mean,time/,fps,iterations,time_elapsed,total_timesteps,train/,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,1,0,,259.0,-8.49,,122,31,516,63488,,0.008881036,0.126,0.2,-0.968,0.0934,0.0003,2.38,300.0,-0.0106,2.37
0,0,2,,270.0,-8.25,,124,32,526,65536,,0.008793511,0.0709,0.2,-0.941,0.0637,0.0003,8.94,310.0,-0.00597,8.17
0,0,0,,266.0,-8.55,,125,33,538,67584,,0.009836166,0.108,0.2,-0.955,0.0616,0.0003,2.94,320.0,-0.00669,1.86
0,0,1,,274.0,-8.86,,126,34,548,69632,,0.010431249,0.0839,0.2,-0.92,0.051,0.0003,3.24,330.0,-0.00752,6.53
0,0,0,,290.0,-8.99,,128,35,559,71680,,0.0070267175,0.0966,0.2,-0.928,0.306,0.0003,1.1,340.0,-0.00539,2.19
1,0,1,,296.0,-9.08,,129,36,569,73728,,0.007571652,0.0781,0.2,-0.909,0.0708,0.0003,1.27,350.0,-0.00211,1.95
0,0,0,,263.0,-8.19,,130,37,581,75776,,0.0077563003,0.0764,0.2,-0.906,0.00146,0.0003,5.87,360.0,-0.00499,5.59
0,0,1,,275.0,-8.25,,131,38,591,77824,,0.008970052,0.0808,0.2,-0.894,0.244,0.0003,2.25,370.0,-0.00558,2.87
0,0,1,,288.0,-8.22,,132,39,601,79872,,0.008704148,0.0775,0.2,-0.865,0.182,0.0003,0.913,380.0,-0.0058,3.31
0,0,2,,301.0,-7.89,,133,40,612,81920,,0.009146374,0.106,0.2,-0.861,0.0318,0.0003,1.72,390.0,-0.00527,2.32
1,0,1,,321.0,-7.22,,134,41,623,83968,,0.00826709,0.124,0.2,-0.874,0.0501,0.0003,1.36,400.0,-0.0042,2.59
1,1,2,,336.0,-7.69,,135,42,634,86016,,0.006441009,0.054,0.2,-0.84,0.141,0.0003,2.11,410.0,-0.00272,7.74
0,1,1,,328.0,-7.55,,136,43,644,88064,,0.009156396,0.0994,0.2,-0.83,0.106,0.0003,4.19,420.0,-0.00453,3.59
0,0,1,,346.0,-6.65,,137,44,655,90112,,0.0074665295,0.103,0.2,-0.853,0.0801,0.0003,3.07,430.0,-0.00792,5.05
0,0,0,,351.0,-6.34,,138,45,666,92160,,0.007881519,0.0747,0.2,-0.836,-0.00118,0.0003,4.06,440.0,-0.00503,10.3
0,0,2,,356.0,-6.53,,139,46,677,94208,,0.007486375,0.0919,0.2,-0.846,-0.0991,0.0003,2.81,450.0,-0.00522,4.29
0,1,2,,366.0,-5.58,,140,47,687,96256,,0.010976637,0.118,0.2,-0.867,0.00789,0.0003,0.53,460.0,-0.00883,2.47
1,0,2,,380.0,-5.22,,140,48,698,98304,,0.00784607,0.0786,0.2,-0.835,0.0122,0.0003,12.1,470.0,-0.00408,12.6
1,0,4,,383.0,-4.95,,141,49,709,100352,,0.0066898093,0.0504,0.2,-0.83,0.0677,0.0003,1.63,480.0,-0.00331,4.69
1,0,1,,401.0,-4.63,,142,50,719,102400,,0.010685947,0.107,0.2,-0.839,0.121,0.0003,1.26,490.0,-0.00839,4.69
1,0,2,,407.0,-5.11,,143,51,729,104448,,0.006463427,0.0856,0.2,-0.798,0.164,0.0003,1.34,500.0,-0.00344,4.45
1,0,4,,414.0,-4.86,,143,52,739,106496,,0.009735761,0.0976,0.2,-0.766,0.451,0.0003,0.6,510.0,-0.00358,2.02
0,2,1,,432.0,-4.86,,144,53,750,108544,,0.0084313555,0.0871,0.2,-0.778,0.0414,0.0003,1.55,520.0,-0.00388,6.95
0,0,3,,447.0,-4.61,,145,54,761,110592,,0.009071591,0.0992,0.2,-0.747,0.00869,0.0003,3.37,530.0,-0.00631,8.61
0,0,0,,460.0,-4.32,,145,55,771,112640,,0.007302806,0.0913,0.2,-0.72,0.144,0.0003,0.426,540.0,-0.00489,2.41
1,0,1,,454.0,-4.61,,146,56,782,114688,,0.007254704,0.0925,0.2,-0.734,0.14,0.0003,1.08,550.0,-0.00687,6.56
0,2,6,,463.0,-4.26,,147,57,791,116736,,0.009369025,0.0993,0.2,-0.714,0.192,0.0003,0.515,560.0,-0.00848,2.22
0,0,0,,470.0,-3.69,,147,58,803,118784,,0.011284711,0.101,0.2,-0.724,0.17,0.0003,1.92,570.0,-0.00426,4.33
0,1,3,,480.0,-3.61,,148,59,814,120832,,0.007939324,0.0798,0.2,-0.716,-0.0602,0.0003,3.09,580.0,-0.00819,8.3
0,1,0,,487.0,-2.68,,148,60,825,122880,,0.0070790835,0.0766,0.2,-0.711,0.0734,0.0003,0.414,590.0,-0.00264,4.12
0,5,12,,487.0,-2.68,,149,61,834,124928,,0.010679871,0.0833,0.2,-0.719,0.061,0.0003,6.73,600.0,-0.00756,11.8
1,1,2,,489.0,-2.23,,149,62,847,126976,,0.011998563,0.124,0.2,-0.761,0.0362,0.0003,0.361,610.0,-0.00587,2.0
0,2,2,,475.0,-1.96,,150,63,858,129024,,0.010621622,0.128,0.2,-0.725,0.0642,0.0003,2.65,620.0,-0.00928,7.42
0,1,1,,474.0,-2.44,,150,64,869,131072,,0.006560224,0.0691,0.2,-0.723,-0.0455,0.0003,9.49,630.0,-0.00455,8.6
0,1,1,,468.0,-2.98,,151,65,878,133120,,0.013435297,0.155,0.2,-0.732,-0.0459,0.0003,0.599,640.0,-0.00899,4.32
0,2,4,,485.0,-2.51,,151,66,889,135168,,0.010120342,0.114,0.2,-0.74,0.039,0.0003,0.577,650.0,-0.00633,3.3
0,0,1,,502.0,-1.43,,152,67,900,137216,,0.008257683,0.134,0.2,-0.732,0.0296,0.0003,3.59,660.0,-0.00605,12.8
0,0,0,,506.0,-1.57,,152,68,910,139264,,0.0074058627,0.0901,0.2,-0.717,-0.0576,0.0003,1.54,670.0,-0.00115,4.65
0,0,0,,509.0,-1.82,,153,69,920,141312,,0.00971519,0.104,0.2,-0.671,0.124,0.0003,1.93,680.0,-0.00202,2.69
0,2,0,,511.0,-1.38,,154,70,930,143360,,0.007300835,0.0967,0.2,-0.666,0.0215,0.0003,6.75,690.0,-0.00543,10.5
1,1,5,,515.0,-0.751,,154,71,940,145408,,0.0058066826,0.0619,0.2,-0.662,0.0527,0.0003,6.5,700.0,-0.0039,8.61
1,1,4,,528.0,-0.315,,155,72,951,147456,,0.0068942094,0.0766,0.2,-0.648,0.091,0.0003,1.19,710.0,-0.00517,8.68
0,0,0,,540.0,-0.842,,155,73,962,149504,,0.011551646,0.111,0.2,-0.669,0.0921,0.0003,2.35,720.0,-0.00715,4.58
1,0,0,,528.0,-0.553,,155,74,974,151552,,0.0105810845,0.0912,0.2,-0.658,0.126,0.0003,2.29,730.0,-0.00794,6.19
0,0,0,,540.0,-0.124,,156,75,984,153600,,0.0051738876,0.0611,0.2,-0.623,0.124,0.0003,5.72,740.0,-0.00485,16.8
1,0,0,,540.0,0.118,,156,76,994,155648,,0.008818532,0.113,0.2,-0.644,0.0701,0.0003,9.63,750.0,-0.00378,7.22
0,0,1,,538.0,0.0438,,156,77,1004,157696,,0.010144414,0.113,0.2,-0.644,0.151,0.0003,1.26,760.0,-0.00642,3.76
0,1,0,,545.0,0.522,,157,78,1014,159744,,0.012293457,0.109,0.2,-0.632,0.177,0.0003,0.182,770.0,-0.00237,0.977
1,0,0,,558.0,-0.114,,157,79,1025,161792,,0.009555325,0.114,0.2,-0.621,0.18,0.0003,1.7,780.0,-0.00345,3.37
0,0,0,,531.0,0.148,,158,80,1035,163840,,0.0052225925,0.0657,0.2,-0.645,0.525,0.0003,0.263,790.0,-0.00115,1.24
0,1,2,,536.0,0.0714,,158,81,1044,165888,,0.005484606,0.0664,0.2,-0.596,0.0155,0.0003,1.09,800.0,-0.00585,4.65
1,1,4,,550.0,-0.25,,159,82,1055,167936,,0.007073682,0.0654,0.2,-0.6,0.26,0.0003,0.428,810.0,-0.00463,0.79
1,0,0,,555.0,0.384,,159,83,1066,169984,,0.0075374516,0.102,0.2,-0.608,-0.00955,0.0003,0.185,820.0,-0.00462,1.62
0,1,2,,564.0,0.301,,159,84,1075,172032,,0.0069766887,0.0922,0.2,-0.588,0.142,0.0003,5.14,830.0,-0.00503,7.18
0,0,0,,560.0,0.479,,160,85,1086,174080,,0.007753795,0.0851,0.2,-0.578,0.0522,0.0003,4.68,840.0,-0.0047,4.29
1,1,1,,566.0,1.18,,160,86,1095,176128,,0.008939922,0.0648,0.2,-0.584,-0.0113,0.0003,3.92,850.0,-0.00435,6.32
0,1,2,,589.0,1.31,,161,87,1106,178176,,0.007905587,0.0797,0.2,-0.557,0.00151,0.0003,9.34,860.0,-0.00552,8.13
0,1,1,,586.0,2.12,,161,88,1116,180224,,0.0044105123,0.0771,0.2,-0.537,0.0388,0.0003,1.29,870.0,-0.00248,6.86
1,1,2,,589.0,1.45,,161,89,1126,182272,,0.005874149,0.0579,0.2,-0.525,-0.0799,0.0003,2.55,880.0,-0.00217,10.5
0,0,2,,610.0,1.32,,162,90,1137,184320,,0.008284551,0.0844,0.2,-0.527,0.062,0.0003,0.488,890.0,-0.00533,2.94
0,1,1,,611.0,0.886,,162,91,1147,186368,,0.0069780033,0.0918,0.2,-0.514,-0.09,0.0003,0.261,900.0,-0.00158,0.486
0,1,0,,622.0,0.85,,162,92,1156,188416,,0.0062535345,0.0821,0.2,-0.544,-0.0221,0.0003,0.268,910.0,-0.00302,4.09
0,0,0,,645.0,0.735,,163,93,1166,190464,,0.005370551,0.0624,0.2,-0.518,-0.0099,0.0003,0.56,920.0,-0.0044,3.98
0,0,3,,649.0,1.07,,163,94,1176,192512,,0.007471445,0.0824,0.2,-0.471,-0.124,0.0003,0.493,930.0,-0.00219,0.478
0,1,0,,659.0,0.617,,163,95,1187,194560,,0.008060916,0.1,0.2,-0.509,0.00986,0.0003,2.03,940.0,-0.00709,4.26
0,0,2,,664.0,1.44,,164,96,1197,196608,,0.010861788,0.111,0.2,-0.538,-0.09,0.0003,0.636,950.0,-0.0111,6.49
0,0,0,,668.0,2.72,,164,97,1207,198656,,0.006865659,0.0614,0.2,-0.501,0.0485,0.0003,6.69,960.0,-0.00516,9.22
1,1,5,,664.0,2.9,,164,98,1217,200704,,0.007416325,0.0709,0.2,-0.509,-0.00535,0.0003,1.23,970.0,-0.00351,6.33
0,1,2,,679.0,2.76,,165,99,1226,202752,,0.0068777716,0.0657,0.2,-0.497,-0.00385,0.0003,3.51,980.0,-0.00138,3.16
0,0,0,,701.0,2.59,,165,100,1237,204800,,0.011712897,0.1,0.2,-0.514,0.0616,0.0003,1.04,990.0,-0.00289,2.49
0,1,0,,705.0,2.39,,165,101,1247,206848,,0.0078047775,0.097,0.2,-0.509,0.0131,0.0003,1.32,1000.0,-0.000701,3.85
2,0,4,,697.0,2.24,,166,102,1256,208896,,0.0035137516,0.067,0.2,-0.449,0.031,0.0003,0.914,1010.0,-0.00273,4.13
0,0,0,,702.0,2.73,,166,103,1267,210944,,0.00736251,0.0746,0.2,-0.449,0.0258,0.0003,2.42,1020.0,-0.00144,1.66
0,0,1,,705.0,2.46,,166,104,1277,212992,,0.0048210043,0.0669,0.2,-0.464,0.0687,0.0003,7.59,1030.0,-0.00226,8.71
0,2,2,,722.0,1.66,,167,105,1287,215040,,0.006540181,0.0598,0.2,-0.468,0.177,0.0003,2.21,1040.0,-0.00365,4.71
0,0,1,,712.0,1.5,,167,106,1297,217088,,0.0062399255,0.0604,0.2,-0.494,-0.191,0.0003,2.26,1050.0,-0.0015,1.79
0,0,0,,722.0,1.46,,167,107,1306,219136,,0.0065817228,0.0605,0.2,-0.493,0.225,0.0003,2.65,1060.0,-0.00241,4.42
1,0,2,,713.0,1.04,,167,108,1318,221184,,0.0058094226,0.0737,0.2,-0.449,0.329,0.0003,0.236,1070.0,-0.00329,2.3
0,0,3,,716.0,0.824,,168,109,1327,223232,,0.004987768,0.0508,0.2,-0.466,0.0698,0.0003,2.24,1080.0,-0.0038,5.96
0,0,2,,733.0,0.0493,,168,110,1338,225280,,0.0064490484,0.0687,0.2,-0.456,-0.0324,0.0003,1.18,1090.0,-0.00423,3.11
0,0,3,,719.0,-0.684,,168,111,1347,227328,,0.008088337,0.0694,0.2,-0.459,0.307,0.0003,3.08,1100.0,-0.00411,3.85
0,1,5,,714.0,-0.633,,168,112,1358,229376,,0.010919401,0.101,0.2,-0.471,-0.0104,0.0003,4.6,1110.0,-0.00231,2.55
1,1,3,,691.0,-0.339,,169,113,1369,231424,,0.0061393976,0.0588,0.2,-0.454,0.0866,0.0003,2.36,1120.0,-0.0035,5.88
0,2,5,,695.0,-0.413,,169,114,1379,233472,,0.0057583842,0.0572,0.2,-0.476,0.0059,0.0003,2.69,1130.0,-0.00326,8.43
0,1,0,,683.0,0.997,,169,115,1389,235520,,0.0072680004,0.0967,0.2,-0.452,0.0367,0.0003,3.0,1140.0,-0.00569,7.5
1,0,1,,677.0,1.26,,169,116,1398,237568,,0.0069049946,0.0648,0.2,-0.47,-0.0593,0.0003,3.09,1150.0,-0.00475,9.43
0,2,0,,700.0,0.799,,169,117,1410,239616,,0.007822653,0.107,0.2,-0.483,0.117,0.0003,2.13,1160.0,-0.00305,2.01
2,0,3,,660.0,0.228,,170,118,1419,241664,,0.0070452383,0.075,0.2,-0.482,-0.136,0.0003,6.34,1170.0,-0.00629,11.1
0,0,0,,653.0,-1.12,,170,119,1432,243712,,0.009930093,0.0854,0.2,-0.468,0.188,0.0003,0.133,1180.0,-0.00446,2.08
0,0,0,,645.0,-0.737,,170,120,1442,245760,,0.00891391,0.0771,0.2,-0.459,-0.0442,0.0003,3.92,1190.0,-0.00361,7.62
0,3,6,,653.0,-0.802,,170,121,1451,247808,,0.008077506,0.0744,0.2,-0.461,0.138,0.0003,3.02,1200.0,-0.00683,8.85
0,0,1,,643.0,-0.443,,170,122,1461,249856,,0.0067601954,0.0727,0.2,-0.477,-0.0367,0.0003,0.416,1210.0,-0.00314,1.81
0,0,0,,639.0,-0.499,,171,123,1472,251904,,0.0050602756,0.0687,0.2,-0.464,0.075,0.0003,0.459,1220.0,-0.00107,3.0
0,1,0,,622.0,-0.745,,171,124,1481,253952,,0.009968301,0.0606,0.2,-0.466,0.15,0.0003,4.26,1230.0,-0.00276,6.74
0,3,4,,631.0,-1.11,,171,125,1491,256000,,0.009940874,0.0808,0.2,-0.466,0.151,0.0003,1.21,1240.0,-0.00455,4.23
0,2,1,,636.0,-0.971,,171,126,1502,258048,,0.011002831,0.101,0.2,-0.489,0.0823,0.0003,0.544,1250.0,-0.00701,3.01
0,1,3,,639.0,-0.114,,171,127,1513,260096,,0.0070763594,0.0595,0.2,-0.474,0.0677,0.0003,1.58,1260.0,-0.00394,6.13
0,0,0,,649.0,-0.911,,172,128,1523,262144,,0.008569098,0.0761,0.2,-0.449,0.108,0.0003,2.86,1270.0,-0.0035,7.81
2,4,7,,644.0,-1.44,,172,129,1532,264192,,0.011014037,0.0896,0.2,-0.489,0.000458,0.0003,1.03,1280.0,-0.000575,5.04
0,1,3,,661.0,-1.0,,172,130,1542,266240,,0.0059067686,0.0644,0.2,-0.459,0.0696,0.0003,1.1,1290.0,-0.0024,4.99
0,0,3,,667.0,-1.12,,172,131,1551,268288,,0.010654208,0.0875,0.2,-0.452,-0.406,0.0003,0.258,1300.0,-0.00453,0.52
0,3,7,,667.0,-1.12,,173,132,1559,270336,,0.007648899,0.0654,0.2,-0.466,-0.285,0.0003,0.139,1310.0,-0.000953,2.04
0,0,0,,676.0,-0.869,,173,133,1573,272384,,0.004783104,0.0753,0.2,-0.452,0.112,0.0003,3.08,1320.0,-0.00306,2.14
1,0,4,,664.0,-0.676,,173,134,1582,274432,,0.0055701574,0.0574,0.2,-0.442,-0.0274,0.0003,0.618,1330.0,-0.00428,5.52
1,0,0,,685.0,-0.74,,173,135,1593,276480,,0.0040139165,0.0536,0.2,-0.41,0.0289,0.0003,3.51,1340.0,-0.00036,9.51
0,1,1,,671.0,-1.07,,173,136,1601,278528,,0.012660762,0.0974,0.2,-0.435,-0.0433,0.0003,2.19,1350.0,-0.00383,2.33
0,1,1,,681.0,-1.16,,173,137,1613,280576,,0.0058097616,0.0674,0.2,-0.403,0.0793,0.0003,0.91,1360.0,-0.00307,2.66
0,1,1,,676.0,-0.319,,174,138,1622,282624,,0.004295435,0.0446,0.2,-0.434,-0.113,0.0003,1.87,1370.0,-0.00248,6.04
3,4,9,,667.0,-1.44,,174,139,1632,284672,,0.008636914,0.0781,0.2,-0.44,0.277,0.0003,4.08,1380.0,-0.00597,5.52
2,2,4,,660.0,-1.1,,174,140,1643,286720,,0.007617359,0.0696,0.2,-0.407,0.291,0.0003,4.28,1390.0,-0.00395,5.61
0,2,3,,662.0,-0.531,,174,141,1653,288768,,0.0063185226,0.0778,0.2,-0.411,0.194,0.0003,4.14,1400.0,-0.00582,6.55
2,1,2,,658.0,-0.209,,174,142,1663,290816,,0.01282795,0.0794,0.2,-0.419,0.355,0.0003,5.08,1410.0,-0.00357,7.3
0,0,3,,647.0,0.68,,174,143,1674,292864,,0.014235612,0.0965,0.2,-0.424,0.424,0.0003,1.65,1420.0,-0.00913,5.61
0,0,0,,650.0,-0.0406,,175,144,1684,294912,,0.0053650145,0.0639,0.2,-0.433,0.4,0.0003,4.91,1430.0,-0.005,5.71
0,0,1,,664.0,-0.0798,,175,145,1694,296960,,0.0049614,0.0649,0.2,-0.439,0.0838,0.0003,3.23,1440.0,-0.00136,3.91
0,0,0,,668.0,-0.331,,175,146,1704,299008,,0.004755956,0.0713,0.2,-0.427,0.441,0.0003,0.592,1450.0,0.000308,1.21
0,1,2,,660.0,-0.964,,175,147,1715,301056,,0.0064736595,0.077,0.2,-0.421,0.263,0.0003,0.526,1460.0,-0.00685,4.9
0,0,0,,651.0,-1.74,,175,148,1725,303104,,0.0063456176,0.0586,0.2,-0.41,-0.132,0.0003,4.05,1470.0,-0.00579,5.71
0,0,1,,648.0,-1.6,,175,149,1734,305152,,0.009234402,0.078,0.2,-0.407,0.317,0.0003,1.02,1480.0,-0.00391,2.41
0,2,6,,648.0,-1.6,,176,150,1742,307200,,0.008406419,0.0867,0.2,-0.41,0.108,0.0003,1.81,1490.0,-0.00224,2.77
0,1,1,,685.0,-1.21,,176,151,1754,309248,,0.0054525295,0.0783,0.2,-0.411,-0.0937,0.0003,0.718,1500.0,-0.000682,1.06
0,2,6,,677.0,-0.32,,176,152,1764,311296,,0.009562845,0.0744,0.2,-0.396,0.0173,0.0003,1.0,1510.0,-0.00635,6.58
0,0,0,,695.0,-0.0911,,176,153,1774,313344,,0.0058264583,0.0542,0.2,-0.412,0.125,0.0003,3.25,1520.0,-0.00367,7.66
1,0,3,,707.0,-1.39,,176,154,1785,315392,,0.007481223,0.0873,0.2,-0.412,0.0611,0.0003,0.727,1530.0,-0.00233,3.23
0,0,1,,714.0,-1.53,,176,155,1795,317440,,0.0072172172,0.069,0.2,-0.392,0.122,0.0003,0.668,1540.0,-0.00413,2.17
1,3,2,,718.0,-1.13,,177,156,1804,319488,,0.007573181,0.0707,0.2,-0.414,0.133,0.0003,0.391,1550.0,-0.00212,3.44
0,0,0,,679.0,-1.26,,177,157,1815,321536,,0.005050725,0.0464,0.2,-0.377,-0.029,0.0003,1.49,1560.0,-0.000374,4.96
0,2,4,,661.0,-1.22,,177,158,1826,323584,,0.00743568,0.0649,0.2,-0.38,0.099,0.0003,2.5,1570.0,-0.00752,9.85
0,1,4,,661.0,-0.682,,177,159,1835,325632,,0.011858262,0.076,0.2,-0.394,0.216,0.0003,0.728,1580.0,-0.00301,2.79
0,1,0,,662.0,-0.5,,177,160,1846,327680,,0.006176675,0.0746,0.2,-0.4,0.165,0.0003,2.8,1590.0,-0.00347,6.03
0,3,5,,658.0,-0.0978,,177,161,1856,329728,,0.0035188901,0.0453,0.2,-0.418,0.00968,0.0003,3.81,1600.0,-0.00227,18.3
0,0,3,,655.0,-0.321,,177,162,1866,331776,,0.0067967568,0.0672,0.2,-0.41,0.0567,0.0003,1.66,1610.0,-0.00198,4.42
0,7,10,,618.0,-0.8,,177,163,1876,333824,,0.0066601504,0.0834,0.2,-0.387,0.288,0.0003,1.36,1620.0,-0.00233,1.15
1,5,2,,626.0,-0.147,,178,164,1886,335872,,0.0056460323,0.0712,0.2,-0.397,-0.0699,0.0003,4.74,1630.0,-0.00393,4.91
0,3,6,,607.0,-0.127,,178,165,1896,337920,,0.0050754994,0.0689,0.2,-0.386,-0.0178,0.0003,3.98,1640.0,-0.00391,8.3
1,2,0,,604.0,1.03,,178,166,1907,339968,,0.007721956,0.0578,0.2,-0.398,-0.103,0.0003,2.9,1650.0,-0.00297,6.18
0,0,1,,609.0,1.04,,178,167,1916,342016,,0.0071005505,0.0566,0.2,-0.405,0.14,0.0003,3.43,1660.0,-0.00421,6.7
0,0,0,,611.0,0.892,,178,168,1927,344064,,0.007235957,0.0779,0.2,-0.383,0.149,0.0003,2.26,1670.0,-0.00483,2.55
1,6,3,,618.0,0.886,,178,169,1936,346112,,0.012947275,0.126,0.2,-0.386,-0.0304,0.0003,3.16,1680.0,-0.011,5.07
1,0,2,,624.0,1.59,,178,170,1946,348160,,0.0056263288,0.0602,0.2,-0.367,0.0386,0.0003,0.728,1690.0,-0.00137,6.8
1,4,11,,624.0,1.59,,179,171,1954,350208,,0.0074953777,0.0584,0.2,-0.382,0.154,0.0003,0.44,1700.0,-0.00186,4.15
0,1,1,,665.0,2.14,,179,172,1967,352256,,0.009662887,0.0731,0.2,-0.396,0.0448,0.0003,0.669,1710.0,-0.00108,2.26
0,0,1,,674.0,2.8,,179,173,1977,354304,,0.005587543,0.0601,0.2,-0.364,0.083,0.0003,4.05,1720.0,-0.00103,5.12
0,0,2,,681.0,3.15,,179,174,1986,356352,,0.0077697597,0.0659,0.2,-0.372,0.213,0.0003,0.883,1730.0,-0.00451,4.84
0,1,2,,689.0,2.89,,179,175,1995,358400,,0.0060336087,0.0943,0.2,-0.403,0.137,0.0003,1.64,1740.0,-0.00143,2.13
1,3,6,,697.0,2.29,,179,176,2005,360448,,0.011523061,0.0701,0.2,-0.367,0.00321,0.0003,1.07,1750.0,-0.00508,3.69
0,2,3,,720.0,2.49,,179,177,2016,362496,,0.007497683,0.0691,0.2,-0.385,0.209,0.0003,0.758,1760.0,-0.00346,3.86
0,0,0,,735.0,2.42,,179,178,2026,364544,,0.008622902,0.0773,0.2,-0.36,0.00184,0.0003,0.552,1770.0,-0.0035,2.47
1,3,10,,737.0,2.77,,180,179,2035,366592,,0.0047566867,0.0493,0.2,-0.379,-0.0354,0.0003,0.652,1780.0,-0.000697,2.44
0,0,0,,738.0,3.87,,180,180,2046,368640,,0.00785408,0.0725,0.2,-0.365,0.0315,0.0003,2.52,1790.0,-0.00526,7.09
0,2,4,,730.0,4.66,,180,181,2055,370688,,0.0059463866,0.05,0.2,-0.356,0.206,0.0003,1.14,1800.0,-0.00324,5.95
3,0,6,,742.0,5.12,,180,182,2065,372736,,0.0057504396,0.0684,0.2,-0.359,0.124,0.0003,6.26,1810.0,-0.00454,8.73
