avg_fruit,avg_decayfruit,avg_enemyfruit,rollout/,ep_len_mean,ep_rew_mean,time/,fps,iterations,time_elapsed,total_timesteps,train/,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,3,0,,208,402,,155,353,4643,2222944,,0.010013536,0.053,0.2,-0.211,0.235,0.0003,511.0,10840.0,0.000618,1440.0
0,11,3,,203,380,,155,354,4657,2224992,,0.005759684,0.0526,0.2,-0.188,0.436,0.0003,408.0,10850.0,-0.00361,936
0,0,0,,212,402,,155,355,4671,2227040,,0.021300476,0.0688,0.2,-0.197,0.228,0.0003,326.0,10860.0,-0.00365,978
0,3,0,,214,390,,155,356,4685,2229088,,0.009970122,0.0557,0.2,-0.194,0.368,0.0003,421.0,10870.0,-0.000562,977
0,1,0,,224,396,,155,357,4698,2231136,,0.0059989155,0.0533,0.2,-0.202,0.397,0.0003,399.0,10880.0,-0.00363,1020.0
0,3,2,,219,391,,155,358,4713,2233184,,0.00968442,0.0669,0.2,-0.189,0.154,0.0003,307.0,10890.0,-0.00445,755
0,2,0,,208,379,,155,359,4727,2235232,,0.008295894,0.057,0.2,-0.199,0.327,0.0003,243.0,10900.0,-0.00312,1170.0
0,4,0,,200,368,,155,360,4743,2237280,,0.0064776163,0.0447,0.2,-0.185,0.236,0.0003,897.0,10910.0,0.000911,1140.0
0,1,0,,194,348,,155,361,4757,2239328,,0.00813095,0.0529,0.2,-0.195,0.292,0.0003,564.0,10920.0,-0.00598,1340.0
0,3,0,,189,332,,155,362,4771,2241376,,0.0070095933,0.0479,0.2,-0.191,0.306,0.0003,441.0,10930.0,-0.00339,1110.0
0,14,1,,188,339,,155,363,4786,2243424,,0.008093812,0.0507,0.2,-0.194,0.19,0.0003,436.0,10940.0,-0.0025,993
1,10,2,,182,335,,155,364,4799,2245472,,0.00797209,0.063,0.2,-0.201,0.337,0.0003,491.0,10950.0,-0.00291,1080.0
0,6,2,,180,335,,155,365,4814,2247520,,0.005324918,0.0666,0.2,-0.181,0.309,0.0003,571.0,10960.0,0.00187,978
0,10,3,,173,334,,155,366,4828,2249568,,0.00724903,0.0504,0.2,-0.194,0.172,0.0003,333.0,10970.0,-0.00096,963
0,3,0,,178,328,,155,367,4841,2251616,,0.005445355,0.0447,0.2,-0.194,0.388,0.0003,377.0,10980.0,-0.00243,1090.0
0,3,0,,185,341,,155,368,4854,2253664,,0.01210825,0.0648,0.2,-0.173,0.246,0.0003,316.0,10990.0,-0.00448,698
0,11,4,,196,362,,155,369,4867,2255712,,0.008468462,0.0575,0.2,-0.185,0.334,0.0003,292.0,11000.0,-0.00386,733
0,2,0,,204,373,,155,370,4881,2257760,,0.004610802,0.0405,0.2,-0.197,0.404,0.0003,414.0,11010.0,-0.00202,789
1,8,0,,204,365,,155,371,4895,2259808,,0.019458879,0.0482,0.2,-0.191,0.289,0.0003,442.0,11020.0,0.001,1130.0
0,8,6,,199,350,,155,372,4910,2261856,,0.017599087,0.0715,0.2,-0.212,0.135,0.0003,177.0,11030.0,0.00303,1030.0
0,2,0,,197,334,,155,373,4924,2263904,,0.01084435,0.0647,0.2,-0.197,0.228,0.0003,211.0,11040.0,-0.00367,1100.0
0,12,1,,196,329,,155,374,4937,2265952,,0.0072542685,0.0484,0.2,-0.182,0.0452,0.0003,342.0,11050.0,-0.00181,969
0,2,1,,201,341,,155,375,4952,2268000,,0.004863005,0.0591,0.2,-0.194,0.256,0.0003,285.0,11060.0,-0.0013,1070.0
0,7,0,,209,352,,155,376,4965,2270048,,0.0059762504,0.0518,0.2,-0.188,0.282,0.0003,524.0,11070.0,-0.00371,1100.0
0,2,2,,200,346,,155,377,4978,2272096,,0.0062997686,0.059,0.2,-0.193,0.351,0.0003,322.0,11080.0,-0.00207,727
0,5,1,,196,332,,155,378,4992,2274144,,0.0059306286,0.0483,0.2,-0.188,0.21,0.0003,387.0,11090.0,-0.00281,1010.0
0,9,2,,195,335,,155,379,5006,2276192,,0.0073946575,0.0599,0.2,-0.192,0.322,0.0003,256.0,11100.0,-0.0025,831
0,9,0,,197,345,,154,380,5021,2278240,,0.0052347966,0.0426,0.2,-0.176,0.412,0.0003,346.0,11110.0,-0.000975,960
0,10,3,,199,360,,154,381,5034,2280288,,0.006944296,0.0509,0.2,-0.186,0.236,0.0003,521.0,11120.0,-0.00132,1080.0
0,6,3,,207,378,,154,382,5047,2282336,,0.0060839886,0.0485,0.2,-0.169,0.296,0.0003,355.0,11130.0,-0.00268,1070.0
0,0,0,,217,395,,154,383,5060,2284384,,0.010413281,0.0608,0.2,-0.195,0.286,0.0003,235.0,11140.0,-0.0029,880
0,1,0,,215,389,,154,384,5074,2286432,,0.0034204186,0.047,0.2,-0.157,0.295,0.0003,268.0,11150.0,-0.00176,743
1,13,3,,211,378,,154,385,5087,2288480,,0.0071158498,0.0482,0.2,-0.178,0.247,0.0003,358.0,11160.0,-0.000154,1020.0
0,8,3,,211,384,,154,386,5102,2290528,,0.0072674123,0.0519,0.2,-0.201,0.214,0.0003,399.0,11170.0,-0.002,866
1,11,6,,215,392,,154,387,5114,2292576,,0.0053370483,0.0395,0.2,-0.18,0.373,0.0003,606.0,11180.0,-0.00161,1060.0
2,5,0,,206,372,,154,388,5130,2294624,,0.007165157,0.0523,0.2,-0.179,0.361,0.0003,341.0,11190.0,-0.00446,964
0,1,1,,204,370,,154,389,5144,2296672,,0.01006682,0.0372,0.2,-0.158,0.145,0.0003,1030.0,11200.0,-0.000358,1270.0
0,1,1,,207,371,,154,390,5157,2298720,,0.0070356512,0.0429,0.2,-0.194,0.284,0.0003,598.0,11210.0,-0.00243,1470.0
0,0,0,,208,359,,154,391,5170,2300768,,0.012752522,0.0666,0.2,-0.165,0.0574,0.0003,214.0,11220.0,-0.0027,957
0,3,2,,202,361,,154,392,5185,2302816,,0.005952504,0.0582,0.2,-0.195,0.3,0.0003,359.0,11230.0,-0.00107,838
0,5,1,,195,359,,154,393,5199,2304864,,0.0076589994,0.0502,0.2,-0.185,0.346,0.0003,379.0,11240.0,-0.000438,1050.0
0,0,0,,191,362,,154,394,5213,2306912,,0.007843226,0.0471,0.2,-0.172,0.163,0.0003,455.0,11250.0,-0.00153,1020.0
1,9,5,,201,377,,154,395,5225,2308960,,0.009690743,0.0488,0.2,-0.177,0.246,0.0003,441.0,11260.0,-0.000684,997
0,15,4,,203,379,,154,396,5238,2311008,,0.006485896,0.0549,0.2,-0.194,0.356,0.0003,521.0,11270.0,-1.21e-06,934
0,4,0,,202,378,,154,397,5253,2313056,,0.007105723,0.0472,0.2,-0.177,0.228,0.0003,342.0,11280.0,0.000329,1030.0
0,8,0,,208,389,,154,398,5265,2315104,,0.0068526166,0.0427,0.2,-0.202,0.227,0.0003,371.0,11290.0,-0.000525,805
0,9,0,,207,392,,154,399,5279,2317152,,0.011525892,0.0755,0.2,-0.194,0.333,0.0003,282.0,11300.0,-0.000354,1050.0
0,2,0,,200,387,,154,400,5294,2319200,,0.0033101155,0.0395,0.2,-0.185,0.31,0.0003,259.0,11310.0,-0.00103,1380.0
0,11,1,,205,400,,154,401,5307,2321248,,0.003830403,0.0391,0.2,-0.173,0.278,0.0003,353.0,11320.0,-0.00329,1210.0
0,12,2,,204,394,,154,402,5321,2323296,,0.0063145543,0.0511,0.2,-0.17,0.222,0.0003,235.0,11330.0,0.000169,1030.0
0,15,3,,209,404,,154,403,5334,2325344,,0.0086824335,0.0497,0.2,-0.191,0.329,0.0003,388.0,11340.0,-0.00243,1090.0
0,1,0,,216,408,,154,404,5347,2327392,,0.0060288245,0.0571,0.2,-0.176,0.311,0.0003,200.0,11350.0,-0.000705,873
0,9,3,,224,420,,154,405,5360,2329440,,0.008068657,0.0499,0.2,-0.193,0.372,0.0003,453.0,11360.0,-0.00268,1130.0
0,8,1,,214,407,,154,406,5374,2331488,,0.008434434,0.0417,0.2,-0.173,0.35,0.0003,267.0,11370.0,-0.00123,952
0,5,0,,213,407,,154,407,5387,2333536,,0.0053964593,0.0427,0.2,-0.165,0.23,0.0003,625.0,11380.0,-0.00269,1190.0
1,9,5,,215,407,,154,408,5400,2335584,,0.012899057,0.0589,0.2,-0.193,0.292,0.0003,520.0,11390.0,-0.00321,961
0,3,2,,215,400,,154,409,5414,2337632,,0.009475553,0.0513,0.2,-0.162,0.293,0.0003,521.0,11400.0,-3.87e-05,1030.0
0,5,1,,221,406,,154,410,5428,2339680,,0.0053782845,0.045,0.2,-0.163,0.31,0.0003,666.0,11410.0,0.000479,806
0,4,1,,226,413,,154,411,5441,2341728,,0.0048476113,0.0399,0.2,-0.174,0.374,0.0003,515.0,11420.0,-0.00349,1090.0
0,3,3,,218,401,,154,412,5454,2343776,,0.012583578,0.0538,0.2,-0.163,0.383,0.0003,267.0,11430.0,-0.000529,793
0,5,1,,220,403,,154,413,5468,2345824,,0.004735767,0.0369,0.2,-0.188,0.336,0.0003,504.0,11440.0,-0.00164,1180.0
1,3,1,,222,404,,154,414,5480,2347872,,0.0043753698,0.0434,0.2,-0.171,0.45,0.0003,460.0,11450.0,-0.00278,1100.0
0,2,0,,220,405,,154,415,5493,2349920,,0.0056434153,0.0512,0.2,-0.183,0.513,0.0003,238.0,11460.0,-0.00216,869
0,10,3,,215,392,,154,416,5507,2351968,,0.007280961,0.0484,0.2,-0.169,0.38,0.0003,444.0,11470.0,0.000388,782
1,5,2,,218,386,,154,417,5520,2354016,,0.007003163,0.0486,0.2,-0.175,0.164,0.0003,274.0,11480.0,-0.0018,872
0,8,0,,226,395,,154,418,5532,2356064,,0.0077356533,0.06,0.2,-0.173,0.142,0.0003,190.0,11490.0,-0.00328,851
0,3,0,,221,392,,154,419,5546,2358112,,0.007953198,0.0535,0.2,-0.201,0.334,0.0003,226.0,11500.0,0.000322,669
1,11,7,,218,396,,154,420,5558,2360160,,0.008564213,0.0503,0.2,-0.179,0.378,0.0003,404.0,11510.0,-0.00349,1010.0
0,10,5,,221,402,,154,421,5570,2362208,,0.005968185,0.0323,0.2,-0.17,0.252,0.0003,651.0,11520.0,-0.00179,1080.0
0,13,3,,215,387,,154,422,5583,2364256,,0.0047639385,0.0433,0.2,-0.184,0.323,0.0003,450.0,11530.0,-0.00128,1160.0
0,4,2,,221,399,,154,423,5595,2366304,,0.0075092055,0.0605,0.2,-0.194,0.328,0.0003,475.0,11540.0,-0.00237,856
0,5,2,,221,393,,154,424,5608,2368352,,0.00891434,0.0533,0.2,-0.19,0.31,0.0003,579.0,11550.0,-0.00348,925
0,1,0,,217,385,,154,425,5620,2370400,,0.010392736,0.0613,0.2,-0.183,0.203,0.0003,419.0,11560.0,-0.00209,883
0,1,0,,218,389,,154,426,5632,2372448,,0.007992369,0.0436,0.2,-0.167,0.297,0.0003,385.0,11570.0,-0.00278,1030.0
0,7,3,,218,403,,154,427,5644,2374496,,0.0070521994,0.0632,0.2,-0.185,0.205,0.0003,264.0,11580.0,0.0019,1170.0
0,0,1,,226,415,,154,428,5657,2376544,,0.0053232834,0.051,0.2,-0.174,0.254,0.0003,395.0,11590.0,-0.00175,1030.0
1,2,0,,205,376,,154,429,5670,2378592,,0.006524613,0.0493,0.2,-0.184,0.26,0.0003,431.0,11600.0,-0.00301,1050.0
0,5,2,,201,368,,154,430,5684,2380640,,0.010779564,0.0551,0.2,-0.195,0.101,0.0003,323.0,11610.0,-0.00168,1300.0
0,1,1,,207,369,,154,431,5696,2382688,,0.0045876,0.0492,0.2,-0.182,0.151,0.0003,740.0,11620.0,-0.00125,1350.0
0,13,5,,206,369,,154,432,5708,2384736,,0.006842498,0.0547,0.2,-0.174,0.303,0.0003,270.0,11630.0,-0.000994,800
1,2,0,,198,359,,154,433,5721,2386784,,0.008364614,0.0588,0.2,-0.174,0.321,0.0003,525.0,11640.0,-0.00596,739
0,6,1,,196,362,,155,434,5734,2388832,,0.005774376,0.0529,0.2,-0.173,0.369,0.0003,277.0,11650.0,-0.00393,987
0,6,0,,191,356,,155,435,5746,2390880,,0.0062605366,0.0405,0.2,-0.175,0.173,0.0003,509.0,11660.0,-0.0021,1090.0
0,0,0,,189,347,,155,436,5758,2392928,,0.005408055,0.0488,0.2,-0.172,0.292,0.0003,516.0,11670.0,-0.000873,1260.0
0,7,1,,180,339,,155,437,5771,2394976,,0.008257481,0.049,0.2,-0.18,0.456,0.0003,230.0,11680.0,-0.00196,822
1,9,1,,187,351,,155,438,5783,2397024,,0.0072606048,0.0458,0.2,-0.171,0.341,0.0003,479.0,11690.0,-0.00283,922
0,1,0,,190,351,,155,439,5797,2399072,,0.0049342522,0.043,0.2,-0.168,0.313,0.0003,198.0,11700.0,-0.000151,866
0,5,1,,183,339,,155,440,5809,2401120,,0.0067944545,0.048,0.2,-0.187,0.29,0.0003,623.0,11710.0,-0.00181,1070.0
0,0,0,,188,348,,155,441,5822,2403168,,0.013950505,0.0524,0.2,-0.175,0.268,0.0003,500.0,11720.0,0.00033,902
0,5,2,,196,357,,155,442,5834,2405216,,0.00795809,0.0396,0.2,-0.184,0.379,0.0003,298.0,11730.0,-0.0016,849
0,2,1,,199,358,,155,443,5847,2407264,,0.0186676,0.063,0.2,-0.18,0.479,0.0003,169.0,11740.0,-0.00239,641
0,5,3,,197,347,,155,444,5859,2409312,,0.0036448846,0.0488,0.2,-0.176,0.368,0.0003,419.0,11750.0,0.000886,817
1,14,0,,202,348,,155,445,5871,2411360,,0.004579546,0.0505,0.2,-0.185,0.253,0.0003,327.0,11760.0,-0.00315,873
0,4,1,,204,351,,155,446,5883,2413408,,0.007631569,0.0473,0.2,-0.179,0.231,0.0003,635.0,11770.0,-0.00431,1020.0
0,3,1,,199,343,,155,447,5896,2415456,,0.010888578,0.0534,0.2,-0.188,0.154,0.0003,243.0,11780.0,-0.0018,930
0,3,0,,196,342,,155,448,5909,2417504,,0.0069345506,0.0471,0.2,-0.198,0.27,0.0003,502.0,11790.0,-0.00218,1420.0
0,2,0,,200,355,,155,449,5922,2419552,,0.0076268218,0.0625,0.2,-0.197,0.257,0.0003,337.0,11800.0,-0.00419,1140.0
1,12,2,,204,369,,155,450,5934,2421600,,0.0054951715,0.0411,0.2,-0.173,0.261,0.0003,446.0,11810.0,-0.00188,1140.0
1,15,3,,203,366,,155,451,5946,2423648,,0.010127654,0.0649,0.2,-0.205,0.255,0.0003,465.0,11820.0,0.000439,962
0,11,3,,201,373,,155,452,5958,2425696,,0.0044787824,0.048,0.2,-0.204,0.397,0.0003,295.0,11830.0,-0.00208,759
0,6,1,,203,387,,155,453,5971,2427744,,0.008986395,0.0541,0.2,-0.174,0.379,0.0003,154.0,11840.0,-0.00208,897
0,12,7,,213,404,,155,454,5982,2429792,,0.0058014216,0.047,0.2,-0.189,0.367,0.0003,728.0,11850.0,-0.00272,1210.0
0,2,0,,210,399,,155,455,5995,2431840,,0.011188842,0.0523,0.2,-0.182,0.396,0.0003,387.0,11860.0,-0.0012,865
0,3,2,,202,383,,155,456,6008,2433888,,0.0073908144,0.0407,0.2,-0.166,0.183,0.0003,463.0,11870.0,-0.00127,1100.0
1,8,3,,214,407,,155,457,6019,2435936,,0.011943497,0.0462,0.2,-0.184,0.122,0.0003,507.0,11880.0,-0.00297,1050.0
0,6,0,,209,386,,155,458,6032,2437984,,0.0051683537,0.0499,0.2,-0.183,0.304,0.0003,421.0,11890.0,-0.00281,943
0,2,0,,222,407,,155,459,6045,2440032,,0.004403865,0.0571,0.2,-0.203,0.257,0.0003,314.0,11900.0,-0.00104,1070.0
0,1,0,,224,415,,155,460,6057,2442080,,0.00582565,0.0479,0.2,-0.175,0.313,0.0003,598.0,11910.0,-0.00457,1130.0
0,3,0,,215,397,,155,461,6069,2444128,,0.005877497,0.0518,0.2,-0.208,0.305,0.0003,312.0,11920.0,-0.00188,1040.0
0,5,0,,210,388,,155,462,6082,2446176,,0.007215054,0.0531,0.2,-0.194,0.258,0.0003,538.0,11930.0,-0.000695,1270.0
0,8,0,,208,382,,155,463,6094,2448224,,0.005873534,0.0436,0.2,-0.184,0.271,0.0003,690.0,11940.0,-0.00267,1220.0
0,4,3,,203,375,,155,464,6105,2450272,,0.006536138,0.0506,0.2,-0.175,0.329,0.0003,368.0,11950.0,-0.000934,849
0,4,0,,209,380,,155,465,6116,2452320,,0.0070848637,0.0572,0.2,-0.19,0.265,0.0003,343.0,11960.0,-0.00297,1220.0
0,3,0,,205,374,,155,466,6130,2454368,,0.0057881703,0.0539,0.2,-0.181,0.287,0.0003,402.0,11970.0,0.00172,912
0,1,1,,198,357,,155,467,6144,2456416,,0.0031886217,0.0398,0.2,-0.185,0.393,0.0003,359.0,11980.0,-0.00117,1100.0
0,2,0,,189,352,,155,468,6155,2458464,,0.0084325485,0.0609,0.2,-0.195,0.198,0.0003,560.0,11990.0,-0.00448,1220.0
0,1,0,,185,343,,155,469,6168,2460512,,0.007512456,0.057,0.2,-0.186,0.379,0.0003,319.0,12000.0,-0.00156,966
0,5,0,,183,345,,155,470,6181,2462560,,0.0054213563,0.0434,0.2,-0.185,0.317,0.0003,276.0,12010.0,-0.000739,960
0,1,0,,181,356,,155,471,6194,2464608,,0.0069752308,0.0481,0.2,-0.183,0.383,0.0003,625.0,12020.0,-0.000646,1370.0
0,5,0,,182,359,,155,472,6206,2466656,,0.0054836236,0.0515,0.2,-0.189,0.376,0.0003,395.0,12030.0,-0.00267,1310.0
0,6,3,,177,352,,155,473,6217,2468704,,0.01357783,0.0677,0.2,-0.189,0.402,0.0003,560.0,12040.0,-0.00239,1150.0
0,3,1,,174,354,,155,474,6230,2470752,,0.008786169,0.0577,0.2,-0.191,0.342,0.0003,355.0,12050.0,-0.000844,832
0,0,0,,188,384,,155,475,6242,2472800,,0.004970488,0.048,0.2,-0.185,0.259,0.0003,576.0,12060.0,-0.000614,1470.0
0,10,4,,196,398,,155,476,6252,2474848,,0.007311525,0.0502,0.2,-0.201,0.365,0.0003,453.0,12070.0,-0.00295,1100.0
1,1,1,,205,423,,155,477,6264,2476896,,0.009573795,0.0745,0.2,-0.177,0.301,0.0003,921.0,12080.0,0.00288,1090.0
0,5,0,,204,419,,155,478,6277,2478944,,0.006584179,0.0547,0.2,-0.189,0.279,0.0003,728.0,12090.0,-0.00305,1330.0
0,4,0,,204,426,,155,479,6289,2480992,,0.004340472,0.0454,0.2,-0.169,0.282,0.0003,608.0,12100.0,-0.000644,1050.0
0,5,1,,207,431,,155,480,6302,2483040,,0.005263918,0.0458,0.2,-0.172,0.166,0.0003,683.0,12110.0,-0.00477,1430.0
0,3,0,,207,415,,155,481,6314,2485088,,0.0051175645,0.0436,0.2,-0.192,0.237,0.0003,449.0,12120.0,-0.000776,1090.0
0,3,0,,200,407,,155,482,6327,2487136,,0.012555723,0.0615,0.2,-0.181,0.298,0.0003,355.0,12130.0,-0.00373,1250.0
1,4,1,,197,405,,156,483,6339,2489184,,0.0042808494,0.0489,0.2,-0.202,0.271,0.0003,688.0,12140.0,-0.00354,1480.0
0,4,1,,204,409,,156,484,6351,2491232,,0.008161367,0.0518,0.2,-0.179,0.0886,0.0003,436.0,12150.0,-0.00536,1150.0
0,2,0,,196,391,,156,485,6363,2493280,,0.009236228,0.0598,0.2,-0.209,0.221,0.0003,306.0,12160.0,-0.000868,852
0,1,0,,191,379,,156,486,6376,2495328,,0.0078116767,0.0507,0.2,-0.191,0.3,0.0003,704.0,12170.0,1.74e-05,1220.0
0,16,7,,191,376,,156,487,6387,2497376,,0.0048966305,0.0619,0.2,-0.214,0.141,0.0003,884.0,12180.0,0.00172,1120.0
0,10,0,,187,366,,156,488,6400,2499424,,0.0055740494,0.0476,0.2,-0.203,0.15,0.0003,597.0,12190.0,-0.00142,1250.0
0,6,5,,199,381,,156,489,6412,2501472,,0.007573013,0.0494,0.2,-0.203,0.347,0.0003,477.0,12200.0,-0.00133,1240.0
