avg_fruit,avg_decayfruit,avg_enemyfruit,rollout/,ep_len_mean,ep_rew_mean,time/,fps,iterations,time_elapsed,total_timesteps,train/,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,0,0,,149,201,,144,53,750,608544,,0.010399764,0.1,0.2,-0.289,0.19,0.0003,215.0,2960.0,-0.00492,746
0,3,1,,152,210,,144,54,764,610592,,0.005518658,0.0602,0.2,-0.283,0.209,0.0003,516.0,2970.0,-0.00311,870
0,4,0,,159,224,,144,55,776,612640,,0.013285434,0.0878,0.2,-0.313,0.28,0.0003,577.0,2980.0,-0.00123,619
0,9,2,,169,235,,145,56,788,614688,,0.0074936124,0.0727,0.2,-0.282,0.224,0.0003,247.0,2990.0,-0.00272,785
0,3,0,,164,222,,145,57,803,616736,,0.012530372,0.0796,0.2,-0.293,0.404,0.0003,274.0,3000.0,-0.00285,589
0,0,0,,159,215,,145,58,818,618784,,0.008660708,0.068,0.2,-0.277,0.18,0.0003,558.0,3010.0,-0.00612,1100.0
0,2,0,,158,220,,145,59,832,620832,,0.0075669587,0.0614,0.2,-0.264,0.0892,0.0003,560.0,3020.0,-0.00346,951
0,2,0,,155,221,,144,60,848,622880,,0.0059241205,0.0754,0.2,-0.29,0.202,0.0003,239.0,3030.0,-0.00492,745
0,0,0,,159,223,,145,61,861,624928,,0.007571175,0.0662,0.2,-0.299,0.169,0.0003,560.0,3040.0,-0.000703,1100.0
0,4,0,,152,211,,145,62,874,626976,,0.008430059,0.0671,0.2,-0.285,0.206,0.0003,348.0,3050.0,-0.00123,747
0,3,0,,142,204,,145,63,888,629024,,0.003911117,0.0513,0.2,-0.26,0.304,0.0003,327.0,3060.0,-0.000447,621
0,2,0,,147,202,,145,64,902,631072,,0.0066855904,0.07,0.2,-0.293,0.212,0.0003,398.0,3070.0,-0.00224,922
0,11,1,,146,203,,145,65,917,633120,,0.00624821,0.06,0.2,-0.273,0.201,0.0003,302.0,3080.0,-0.00262,678
0,0,0,,151,213,,145,66,931,635168,,0.009098433,0.0868,0.2,-0.266,0.197,0.0003,327.0,3090.0,-0.00246,760
0,6,1,,160,232,,145,67,943,637216,,0.0060008895,0.0587,0.2,-0.272,0.254,0.0003,250.0,3100.0,-0.00255,813
0,5,1,,167,243,,145,68,957,639264,,0.00340949,0.0508,0.2,-0.282,0.363,0.0003,477.0,3110.0,0.000413,679
0,18,3,,160,239,,145,69,971,641312,,0.007861211,0.0751,0.2,-0.279,0.298,0.0003,476.0,3120.0,-0.00488,963
0,3,3,,166,250,,145,70,985,643360,,0.008010877,0.0544,0.2,-0.261,0.221,0.0003,254.0,3130.0,-0.00259,780
0,1,2,,160,241,,145,71,1000,645408,,0.008044384,0.0685,0.2,-0.289,0.307,0.0003,411.0,3140.0,-0.00367,740
0,1,0,,164,256,,145,72,1013,647456,,0.0070908447,0.0704,0.2,-0.279,0.218,0.0003,551.0,3150.0,-0.00315,1160.0
0,2,0,,168,269,,145,73,1027,649504,,0.0139418375,0.0801,0.2,-0.281,0.181,0.0003,433.0,3160.0,-0.00221,821
0,0,0,,171,277,,145,74,1039,651552,,0.0055235107,0.0655,0.2,-0.269,0.311,0.0003,316.0,3170.0,-0.0017,877
0,7,1,,172,278,,145,75,1052,653600,,0.004024536,0.0547,0.2,-0.278,0.333,0.0003,445.0,3180.0,-0.00139,869
0,3,2,,169,273,,145,76,1066,655648,,0.008555939,0.0839,0.2,-0.282,0.282,0.0003,374.0,3190.0,-0.000821,741
0,5,3,,168,267,,145,77,1081,657696,,0.007026784,0.0747,0.2,-0.296,0.133,0.0003,525.0,3200.0,-0.00436,1110.0
0,3,1,,163,257,,145,78,1095,659744,,0.0037524146,0.05,0.2,-0.281,0.205,0.0003,551.0,3210.0,-0.0012,1030.0
0,7,0,,172,282,,145,79,1108,661792,,0.0072985413,0.0661,0.2,-0.298,0.11,0.0003,457.0,3220.0,-0.000567,1120.0
0,6,0,,167,267,,145,80,1122,663840,,0.005345947,0.0527,0.2,-0.275,0.264,0.0003,680.0,3230.0,-0.00136,1310.0
0,4,3,,163,265,,145,81,1137,665888,,0.009679122,0.0743,0.2,-0.281,0.263,0.0003,381.0,3240.0,-0.00214,1030.0
0,2,0,,163,262,,145,82,1151,667936,,0.007642511,0.0646,0.2,-0.289,0.0529,0.0003,691.0,3250.0,-0.00325,1230.0
0,4,1,,149,248,,145,83,1167,669984,,0.006605549,0.0652,0.2,-0.27,0.258,0.0003,339.0,3260.0,-0.00343,800
0,3,0,,149,243,,145,84,1182,672032,,0.006696812,0.0752,0.2,-0.298,0.185,0.0003,245.0,3270.0,-0.00448,1120.0
0,3,0,,159,262,,145,85,1194,674080,,0.008663904,0.0956,0.2,-0.282,0.19,0.0003,335.0,3280.0,-0.000192,850
0,1,0,,148,231,,145,86,1210,676128,,0.006069553,0.0558,0.2,-0.273,0.276,0.0003,304.0,3290.0,-0.00152,892
0,15,5,,158,242,,145,87,1221,678176,,0.0063596107,0.0774,0.2,-0.274,0.149,0.0003,244.0,3300.0,-0.00262,819
1,4,0,,156,241,,145,88,1236,680224,,0.008061467,0.0634,0.2,-0.262,0.25,0.0003,324.0,3310.0,-0.0012,631
0,7,2,,167,260,,145,89,1248,682272,,0.006222563,0.0643,0.2,-0.261,0.243,0.0003,350.0,3320.0,-0.00467,954
0,8,1,,176,264,,146,90,1261,684320,,0.0057060686,0.0559,0.2,-0.27,0.393,0.0003,366.0,3330.0,-0.00221,923
0,4,0,,174,264,,146,91,1276,686368,,0.00662902,0.0728,0.2,-0.281,0.182,0.0003,459.0,3340.0,0.00209,650
0,2,0,,179,268,,146,92,1289,688416,,0.0055647837,0.0574,0.2,-0.264,0.276,0.0003,606.0,3350.0,-0.00238,1020.0
1,6,1,,179,272,,146,93,1303,690464,,0.0060881004,0.0739,0.2,-0.253,0.309,0.0003,409.0,3360.0,-0.000549,845
0,2,0,,181,268,,146,94,1317,692512,,0.0076744393,0.0851,0.2,-0.297,0.175,0.0003,368.0,3370.0,-0.00191,967
1,3,3,,180,265,,146,95,1331,694560,,0.007237816,0.0739,0.2,-0.298,0.16,0.0003,203.0,3380.0,-0.00315,761
0,0,0,,166,244,,146,96,1346,696608,,0.010810796,0.0944,0.2,-0.279,0.271,0.0003,338.0,3390.0,-0.000179,725
0,0,0,,161,235,,146,97,1359,698656,,0.0076159625,0.0648,0.2,-0.274,0.128,0.0003,197.0,3400.0,-0.00144,818
0,0,0,,159,235,,146,98,1372,700704,,0.0061381795,0.0583,0.2,-0.263,0.238,0.0003,624.0,3410.0,-3.44e-05,1120.0
0,9,3,,167,242,,146,99,1385,702752,,0.009098763,0.0617,0.2,-0.286,0.348,0.0003,364.0,3420.0,-0.00122,811
0,1,3,,162,227,,146,100,1400,704800,,0.01255575,0.0563,0.2,-0.267,0.186,0.0003,420.0,3430.0,-0.00057,816
0,0,1,,158,229,,146,101,1414,706848,,0.0062312423,0.0585,0.2,-0.272,0.25,0.0003,256.0,3440.0,-0.00236,865
0,4,0,,147,221,,146,102,1430,708896,,0.005382226,0.0544,0.2,-0.261,0.277,0.0003,400.0,3450.0,-0.00361,1130.0
0,3,1,,150,234,,146,103,1444,710944,,0.0057931673,0.067,0.2,-0.268,0.263,0.0003,545.0,3460.0,-0.000615,849
0,3,0,,155,247,,145,104,1458,712992,,0.00811903,0.0583,0.2,-0.279,0.229,0.0003,423.0,3470.0,-0.00121,1110.0
2,13,7,,152,239,,146,105,1472,715040,,0.006697419,0.0635,0.2,-0.247,0.0922,0.0003,564.0,3480.0,-0.00172,989
0,9,1,,155,249,,146,106,1485,717088,,0.009108843,0.0753,0.2,-0.253,0.279,0.0003,338.0,3490.0,-0.00315,844
0,1,0,,161,262,,146,107,1499,719136,,0.008327993,0.0626,0.2,-0.261,0.286,0.0003,284.0,3500.0,0.00192,651
0,3,0,,161,266,,146,108,1512,721184,,0.006234588,0.059,0.2,-0.256,0.289,0.0003,478.0,3510.0,-0.00351,1060.0
0,13,0,,164,262,,146,109,1524,723232,,0.005098274,0.0536,0.2,-0.256,0.332,0.0003,328.0,3520.0,-0.000376,748
0,0,0,,176,283,,146,110,1538,725280,,0.0083950795,0.0657,0.2,-0.255,0.219,0.0003,141.0,3530.0,-0.00111,666
0,3,1,,188,302,,146,111,1551,727328,,0.0071104257,0.0556,0.2,-0.237,0.294,0.0003,305.0,3540.0,-0.000841,808
0,0,0,,182,288,,146,112,1567,729376,,0.006381903,0.0735,0.2,-0.279,0.272,0.0003,308.0,3550.0,-0.00305,806
0,0,0,,191,304,,146,113,1580,731424,,0.013769706,0.0779,0.2,-0.288,0.127,0.0003,471.0,3560.0,-0.0035,960
1,2,0,,192,314,,146,114,1593,733472,,0.008419253,0.0744,0.2,-0.259,0.285,0.0003,290.0,3570.0,-0.00164,892
1,9,1,,180,298,,146,115,1607,735520,,0.005084005,0.0502,0.2,-0.261,0.261,0.0003,664.0,3580.0,-0.00268,1230.0
0,11,2,,175,290,,146,116,1621,737568,,0.0069537116,0.0689,0.2,-0.274,0.121,0.0003,631.0,3590.0,-0.0025,954
0,1,2,,169,286,,146,117,1636,739616,,0.003817456,0.0433,0.2,-0.24,0.298,0.0003,714.0,3600.0,-0.00416,1200.0
0,1,0,,167,284,,146,118,1650,741664,,0.00677847,0.0673,0.2,-0.26,0.292,0.0003,332.0,3610.0,-0.00211,943
0,8,2,,176,295,,146,119,1663,743712,,0.006620111,0.0694,0.2,-0.259,0.242,0.0003,414.0,3620.0,-0.00331,861
1,1,0,,176,296,,146,120,1677,745760,,0.0041248496,0.0577,0.2,-0.269,0.254,0.0003,275.0,3630.0,-0.00112,770
0,1,0,,168,277,,146,121,1691,747808,,0.0062670526,0.0696,0.2,-0.281,0.271,0.0003,365.0,3640.0,-0.00212,849
2,6,3,,161,260,,146,122,1706,749856,,0.0066650305,0.0699,0.2,-0.259,0.235,0.0003,334.0,3650.0,-0.00327,846
0,4,0,,166,270,,146,123,1721,751904,,0.0062676775,0.0629,0.2,-0.242,0.299,0.0003,307.0,3660.0,-0.00305,841
0,2,0,,166,263,,146,124,1735,753952,,0.0054481314,0.0527,0.2,-0.251,0.372,0.0003,287.0,3670.0,-0.00161,654
0,4,1,,171,257,,146,125,1750,756000,,0.007866857,0.0693,0.2,-0.247,0.264,0.0003,507.0,3680.0,-0.00481,1020.0
1,10,3,,155,235,,146,126,1764,758048,,0.008440487,0.0691,0.2,-0.235,0.158,0.0003,435.0,3690.0,-0.000976,747
0,2,1,,149,221,,146,127,1780,760096,,0.0052821287,0.0515,0.2,-0.255,0.301,0.0003,304.0,3700.0,-0.000694,1100.0
1,6,2,,151,229,,146,128,1794,762144,,0.003713372,0.0408,0.2,-0.235,0.26,0.0003,528.0,3710.0,-0.0017,1020.0
0,8,2,,153,220,,146,129,1808,764192,,0.008790015,0.0664,0.2,-0.23,0.275,0.0003,584.0,3720.0,-0.0041,988
0,7,2,,155,227,,146,130,1821,766240,,0.007169828,0.067,0.2,-0.244,0.298,0.0003,209.0,3730.0,0.001,705
2,8,3,,156,234,,146,131,1835,768288,,0.00735604,0.0707,0.2,-0.242,0.234,0.0003,179.0,3740.0,-0.0026,754
0,5,1,,155,232,,146,132,1849,770336,,0.0067172106,0.0561,0.2,-0.241,0.311,0.0003,448.0,3750.0,-0.00415,936
0,2,0,,159,251,,146,133,1863,772384,,0.007659481,0.0674,0.2,-0.232,0.278,0.0003,334.0,3760.0,-0.00419,757
0,3,0,,156,249,,146,134,1877,774432,,0.007999472,0.0645,0.2,-0.245,0.205,0.0003,324.0,3770.0,-0.00399,830
0,1,0,,161,248,,146,135,1892,776480,,0.0060501145,0.0582,0.2,-0.237,0.112,0.0003,187.0,3780.0,-0.00143,952
0,7,0,,163,253,,146,136,1905,778528,,0.007825233,0.0594,0.2,-0.24,0.205,0.0003,678.0,3790.0,-0.00145,997
0,2,0,,164,260,,146,137,1919,780576,,0.008216599,0.0565,0.2,-0.227,0.264,0.0003,322.0,3800.0,-0.000628,844
0,4,2,,150,246,,146,138,1935,782624,,0.0081304815,0.0685,0.2,-0.236,0.273,0.0003,379.0,3810.0,-0.00362,864
0,1,0,,153,253,,146,139,1949,784672,,0.0063318694,0.0548,0.2,-0.241,0.34,0.0003,524.0,3820.0,-0.000527,964
0,2,1,,155,268,,145,140,1964,786720,,0.0040428136,0.0444,0.2,-0.218,0.23,0.0003,270.0,3830.0,-0.00323,891
0,3,1,,155,266,,145,141,1977,788768,,0.0067708553,0.0641,0.2,-0.246,0.273,0.0003,399.0,3840.0,-0.00168,1230.0
0,1,0,,157,265,,146,142,1991,790816,,0.008332386,0.0673,0.2,-0.219,0.307,0.0003,386.0,3850.0,-0.00243,863
0,0,0,,160,283,,145,143,2006,792864,,0.007756748,0.0439,0.2,-0.216,0.302,0.0003,614.0,3860.0,-0.00293,786
0,2,0,,155,275,,145,144,2021,794912,,0.0046772975,0.0492,0.2,-0.232,0.375,0.0003,412.0,3870.0,-0.00349,1020.0
0,0,0,,146,259,,145,145,2037,796960,,0.009118952,0.0562,0.2,-0.238,0.314,0.0003,668.0,3880.0,-0.00108,1170.0
1,6,0,,145,254,,145,146,2051,799008,,0.01118652,0.0736,0.2,-0.252,0.274,0.0003,657.0,3890.0,0.00423,1130.0
0,7,0,,146,249,,145,147,2066,801056,,0.007964309,0.0613,0.2,-0.222,0.31,0.0003,499.0,3900.0,-0.00224,832
0,9,1,,141,245,,145,148,2080,803104,,0.008023453,0.059,0.2,-0.234,0.218,0.0003,475.0,3910.0,-0.00451,857
0,12,2,,150,250,,145,149,2092,805152,,0.0071207033,0.0564,0.2,-0.222,0.291,0.0003,345.0,3920.0,-0.00339,1080.0
0,4,1,,162,266,,145,150,2105,807200,,0.010433175,0.072,0.2,-0.24,0.209,0.0003,189.0,3930.0,-0.000934,664
0,5,2,,163,263,,145,151,2119,809248,,0.0056267967,0.0595,0.2,-0.236,0.357,0.0003,226.0,3940.0,-0.00155,640
1,7,1,,164,266,,145,152,2132,811296,,0.008226471,0.0772,0.2,-0.232,0.28,0.0003,409.0,3950.0,0.00265,1250.0
0,2,0,,170,276,,145,153,2146,813344,,0.0073088338,0.0616,0.2,-0.211,0.453,0.0003,129.0,3960.0,-0.00177,785
0,1,0,,175,280,,145,154,2162,815392,,0.0068076,0.0385,0.2,-0.204,0.24,0.0003,572.0,3970.0,-0.00315,894
2,11,1,,177,286,,145,155,2175,817440,,0.0056452747,0.0526,0.2,-0.236,0.308,0.0003,338.0,3980.0,-0.0056,969
0,4,1,,182,294,,145,156,2188,819488,,0.008079202,0.0429,0.2,-0.232,0.331,0.0003,589.0,3990.0,-0.000542,993
0,0,0,,181,288,,145,157,2203,821536,,0.0073287683,0.0559,0.2,-0.227,0.249,0.0003,637.0,4000.0,-0.00292,1170.0
0,6,1,,163,278,,145,158,2217,823584,,0.005549087,0.0667,0.2,-0.232,0.198,0.0003,399.0,4010.0,-0.00245,858
0,0,0,,161,270,,145,159,2231,825632,,0.0078035607,0.0526,0.2,-0.22,0.195,0.0003,749.0,4020.0,-0.0019,1360.0
0,0,0,,162,270,,145,160,2246,827680,,0.011689246,0.0767,0.2,-0.256,0.155,0.0003,312.0,4030.0,-0.00581,1090.0
0,8,5,,165,273,,145,161,2259,829728,,0.007186365,0.0567,0.2,-0.252,0.254,0.0003,319.0,4040.0,0.00179,884
0,1,1,,171,289,,145,162,2273,831776,,0.014232042,0.0728,0.2,-0.253,0.354,0.0003,212.0,4050.0,-0.00115,728
0,2,0,,173,288,,145,163,2287,833824,,0.009698279,0.066,0.2,-0.234,0.312,0.0003,286.0,4060.0,-0.00434,929
0,0,0,,173,290,,145,164,2301,835872,,0.0055190623,0.0465,0.2,-0.245,0.337,0.0003,336.0,4070.0,-0.00156,808
0,10,2,,174,295,,145,165,2314,837920,,0.004983917,0.0624,0.2,-0.259,0.274,0.0003,490.0,4080.0,-0.00389,1050.0
0,2,0,,177,294,,145,166,2329,839968,,0.007810921,0.0504,0.2,-0.222,0.281,0.0003,523.0,4090.0,0.000251,1050.0
0,7,0,,176,289,,145,167,2343,842016,,0.009397722,0.06,0.2,-0.226,0.383,0.0003,161.0,4100.0,-0.00244,756
0,0,0,,174,284,,146,168,2356,844064,,0.009082783,0.0652,0.2,-0.265,0.125,0.0003,588.0,4110.0,-0.00311,1180.0
0,0,0,,175,287,,146,169,2370,846112,,0.007224823,0.0736,0.2,-0.248,0.207,0.0003,368.0,4120.0,-0.00409,876
0,3,2,,164,276,,145,170,2385,848160,,0.007382624,0.0656,0.2,-0.254,0.181,0.0003,521.0,4130.0,-0.00218,1270.0
0,4,2,,175,285,,146,171,2397,850208,,0.0075277095,0.0853,0.2,-0.256,0.354,0.0003,490.0,4140.0,-0.0032,878
0,16,5,,171,286,,146,172,2410,852256,,0.0061635394,0.0687,0.2,-0.236,0.368,0.0003,236.0,4150.0,3.42e-05,783
1,5,0,,174,288,,146,173,2423,854304,,0.009007005,0.0798,0.2,-0.256,0.243,0.0003,489.0,4160.0,-0.00522,1200.0
0,4,2,,179,302,,146,174,2437,856352,,0.008321712,0.0651,0.2,-0.221,0.254,0.0003,371.0,4170.0,-0.00103,1010.0
0,2,0,,182,307,,146,175,2450,858400,,0.009131471,0.0715,0.2,-0.235,0.139,0.0003,389.0,4180.0,-0.00371,859
0,8,2,,188,311,,146,176,2463,860448,,0.0056093535,0.0542,0.2,-0.246,0.354,0.0003,420.0,4190.0,-0.0017,964
0,6,1,,187,306,,146,177,2476,862496,,0.008271597,0.0626,0.2,-0.236,0.355,0.0003,291.0,4200.0,-0.00182,822
0,5,3,,181,286,,146,178,2492,864544,,0.013096388,0.0818,0.2,-0.237,0.25,0.0003,309.0,4210.0,0.00139,648
0,3,0,,184,289,,146,179,2505,866592,,0.013523884,0.0752,0.2,-0.261,0.257,0.0003,283.0,4220.0,-0.00666,961
0,18,2,,170,264,,146,180,2519,868640,,0.011004668,0.0743,0.2,-0.241,0.117,0.0003,302.0,4230.0,-0.00167,844
0,3,0,,160,251,,146,181,2535,870688,,0.009832924,0.092,0.2,-0.245,0.229,0.0003,346.0,4240.0,-0.00333,874
0,8,3,,157,241,,146,182,2548,872736,,0.006203095,0.0631,0.2,-0.223,0.219,0.0003,366.0,4250.0,-0.000973,930
0,10,3,,160,247,,146,183,2561,874784,,0.007022297,0.0571,0.2,-0.213,0.238,0.0003,402.0,4260.0,-0.000631,725
0,5,1,,158,248,,146,184,2575,876832,,0.0079815,0.0684,0.2,-0.251,0.372,0.0003,511.0,4270.0,-0.00235,1010.0
0,5,0,,159,271,,146,185,2589,878880,,0.010322789,0.0751,0.2,-0.246,0.211,0.0003,430.0,4280.0,-0.00458,1210.0
0,6,1,,164,284,,146,186,2604,880928,,0.0041987966,0.0533,0.2,-0.248,0.38,0.0003,427.0,4290.0,-0.00224,959
0,8,3,,161,287,,146,187,2618,882976,,0.008827104,0.0626,0.2,-0.231,0.179,0.0003,626.0,4300.0,-0.00268,1220.0
0,2,2,,174,307,,146,188,2631,885024,,0.008837443,0.067,0.2,-0.227,0.279,0.0003,241.0,4310.0,-0.00148,817
0,4,0,,170,294,,146,189,2646,887072,,0.005829034,0.0697,0.2,-0.248,0.25,0.0003,309.0,4320.0,-0.000378,843
0,0,0,,172,301,,146,190,2660,889120,,0.0059981523,0.0564,0.2,-0.237,0.287,0.0003,371.0,4330.0,-0.00301,1050.0
0,12,4,,173,312,,146,191,2673,891168,,0.0077644377,0.0689,0.2,-0.24,0.146,0.0003,315.0,4340.0,-0.00112,956
0,2,2,,176,312,,146,192,2687,893216,,0.0061076498,0.0656,0.2,-0.251,0.239,0.0003,490.0,4350.0,-2.19e-05,754
0,2,0,,166,282,,146,193,2703,895264,,0.013673112,0.0845,0.2,-0.236,0.299,0.0003,496.0,4360.0,-0.000154,991
1,14,3,,173,293,,146,194,2716,897312,,0.0075134994,0.0695,0.2,-0.239,0.257,0.0003,610.0,4370.0,-0.0034,1030.0
0,1,0,,175,288,,146,195,2730,899360,,0.0075463783,0.0611,0.2,-0.249,0.263,0.0003,592.0,4380.0,-0.00307,1150.0
0,5,3,,185,305,,146,196,2742,901408,,0.011842657,0.0713,0.2,-0.249,0.327,0.0003,344.0,4390.0,-0.00266,746
0,4,2,,173,282,,146,197,2757,903456,,0.005198378,0.0563,0.2,-0.233,0.337,0.0003,360.0,4400.0,-0.00279,778
