avg_fruit,avg_decayfruit,avg_enemyfruit,rollout/,ep_len_mean,ep_rew_mean,time/,fps,iterations,time_elapsed,total_timesteps,train/,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
1,0,0,,143.0,0.979,,109,66,1238,135168,,0.0059875958,0.0675,0.2,-0.795,-0.0145,0.0003,22.1,650.0,-0.00514,116.0
0,1,0,,155.0,0.506,,109,67,1251,137216,,0.008732125,0.0734,0.2,-0.775,0.124,0.0003,21.7,660.0,-0.00502,57.3
0,0,2,,160.0,0.921,,110,68,1262,139264,,0.009211457,0.14,0.2,-0.774,0.148,0.0003,10.8,670.0,-0.00587,44.0
0,0,1,,166.0,2.79,,110,69,1275,141312,,0.0068710325,0.0924,0.2,-0.761,0.125,0.0003,8.26,680.0,-0.00647,62.0
4,2,3,,163.0,6.64,,111,70,1290,143360,,0.006699884,0.079,0.2,-0.743,0.293,0.0003,10.6,690.0,-0.00198,29.1
0,0,1,,180.0,8.74,,111,71,1301,145408,,0.005002314,0.0634,0.2,-0.752,0.0589,0.0003,39.0,700.0,-0.00443,184.0
1,0,1,,184.0,11.7,,112,72,1314,147456,,0.007959144,0.0894,0.2,-0.775,0.0643,0.0003,14.6,710.0,-0.00615,55.5
1,0,2,,182.0,14.1,,112,73,1326,149504,,0.007564906,0.0746,0.2,-0.766,0.0766,0.0003,93.6,720.0,-0.00487,95.9
1,0,0,,195.0,14.4,,113,74,1338,151552,,0.00838679,0.0896,0.2,-0.729,0.132,0.0003,38.5,730.0,-0.00334,69.7
0,0,0,,203.0,13.1,,113,75,1351,153600,,0.006716137,0.0977,0.2,-0.727,0.0987,0.0003,62.4,740.0,-0.00197,77.1
0,0,1,,187.0,14.0,,114,76,1365,155648,,0.007053409,0.0616,0.2,-0.742,0.0024,0.0003,29.7,750.0,-0.00499,148.0
1,0,0,,176.0,14.8,,114,77,1378,157696,,0.008153277,0.0867,0.2,-0.708,0.0454,0.0003,16.0,760.0,-0.00445,36.4
0,0,0,,179.0,11.8,,114,78,1391,159744,,0.007625707,0.0716,0.2,-0.686,0.0715,0.0003,31.5,770.0,-0.00601,91.3
1,1,2,,180.0,9.97,,115,79,1404,161792,,0.00934714,0.0998,0.2,-0.676,0.0942,0.0003,10.2,780.0,-0.00449,59.1
1,1,0,,173.0,9.18,,115,80,1418,163840,,0.005143305,0.0662,0.2,-0.676,0.0187,0.0003,61.2,790.0,-0.00342,78.3
0,0,1,,171.0,8.36,,115,81,1431,165888,,0.006160006,0.0573,0.2,-0.669,0.0277,0.0003,93.3,800.0,-0.00443,146.0
0,0,0,,151.0,8.43,,116,82,1446,167936,,0.005764829,0.0757,0.2,-0.668,0.209,0.0003,13.7,810.0,-0.00345,47.8
0,1,1,,150.0,7.36,,116,83,1458,169984,,0.007394214,0.0683,0.2,-0.652,-0.00246,0.0003,17.1,820.0,-0.00343,143.0
0,0,1,,150.0,8.49,,116,84,1471,172032,,0.011290835,0.0965,0.2,-0.656,0.0213,0.0003,42.3,830.0,-0.00254,58.2
1,0,0,,165.0,6.35,,117,85,1483,174080,,0.008451375,0.0837,0.2,-0.669,0.221,0.0003,18.7,840.0,-0.0046,48.3
1,0,2,,162.0,9.36,,117,86,1496,176128,,0.0063348617,0.0965,0.2,-0.664,0.259,0.0003,7.74,850.0,-0.00187,26.7
1,0,1,,165.0,11.7,,117,87,1510,178176,,0.004994455,0.0503,0.2,-0.687,0.0529,0.0003,59.8,860.0,-0.00368,145.0
3,0,0,,163.0,14.2,,118,88,1522,180224,,0.0053953286,0.0479,0.2,-0.667,0.116,0.0003,161.0,870.0,-0.00646,130.0
1,0,0,,170.0,15.1,,118,89,1535,182272,,0.008283865,0.0713,0.2,-0.693,0.0134,0.0003,141.0,880.0,-0.00443,207.0
0,0,0,,174.0,16.5,,119,90,1548,184320,,0.008023443,0.0767,0.2,-0.667,0.14,0.0003,33.3,890.0,-0.00323,94.7
0,0,0,,182.0,17.0,,119,91,1560,186368,,0.007834882,0.0784,0.2,-0.636,0.0383,0.0003,14.9,900.0,-0.00506,80.3
4,0,2,,196.0,16.4,,119,92,1570,188416,,0.0077776248,0.0806,0.2,-0.616,0.144,0.0003,29.7,910.0,-0.00282,65.6
0,0,0,,203.0,18.1,,120,93,1582,190464,,0.008007139,0.103,0.2,-0.658,0.381,0.0003,6.92,920.0,-0.00471,20.5
1,0,1,,207.0,19.0,,120,94,1594,192512,,0.007139447,0.0747,0.2,-0.629,0.0624,0.0003,15.3,930.0,-0.00219,60.0
0,0,0,,209.0,20.3,,121,95,1606,194560,,0.009130125,0.0959,0.2,-0.623,0.165,0.0003,8.34,940.0,-0.00334,52.7
3,0,1,,213.0,17.8,,121,96,1619,196608,,0.008929089,0.0757,0.2,-0.594,0.12,0.0003,24.3,950.0,-0.00669,69.0
0,0,0,,211.0,17.8,,121,97,1631,198656,,0.0059202025,0.079,0.2,-0.602,0.000509,0.0003,56.9,960.0,-0.00451,74.2
0,0,1,,215.0,18.1,,122,98,1644,200704,,0.008508915,0.0821,0.2,-0.584,0.193,0.0003,39.8,970.0,-0.0061,84.9
0,0,0,,221.0,15.8,,122,99,1656,202752,,0.0061883107,0.0503,0.2,-0.555,0.0531,0.0003,32.4,980.0,-0.00482,154.0
2,0,0,,229.0,14.3,,122,100,1667,204800,,0.008090481,0.0995,0.2,-0.613,0.22,0.0003,26.4,990.0,-0.00373,42.9
0,0,0,,240.0,14.4,,123,101,1679,206848,,0.00658966,0.0867,0.2,-0.594,0.305,0.0003,12.8,1000.0,-0.00204,36.7
1,0,1,,241.0,16.7,,123,102,1691,208896,,0.00886234,0.102,0.2,-0.587,0.168,0.0003,9.59,1010.0,-0.00378,48.2
0,1,0,,213.0,16.8,,123,103,1705,210944,,0.0047359625,0.0468,0.2,-0.604,-0.00762,0.0003,57.2,1020.0,-0.00283,149.0
4,0,0,,216.0,18.2,,124,104,1716,212992,,0.0051299417,0.0665,0.2,-0.595,0.0921,0.0003,66.8,1030.0,-0.00148,113.0
0,0,1,,209.0,18.7,,124,105,1729,215040,,0.008484103,0.0875,0.2,-0.597,0.094,0.0003,34.2,1040.0,-0.00591,107.0
2,0,2,,217.0,22.1,,124,106,1741,217088,,0.007659355,0.0713,0.2,-0.594,0.036,0.0003,12.7,1050.0,-0.00453,91.9
0,0,0,,220.0,21.6,,124,107,1753,219136,,0.0076172934,0.0803,0.2,-0.597,0.109,0.0003,20.7,1060.0,-0.00405,95.2
2,0,3,,232.0,23.2,,125,108,1763,221184,,0.010772722,0.0958,0.2,-0.628,0.0792,0.0003,19.7,1070.0,-0.00645,81.8
0,0,0,,226.0,21.5,,125,109,1777,223232,,0.0084012095,0.108,0.2,-0.594,0.103,0.0003,8.83,1080.0,-0.00715,61.7
1,0,2,,213.0,21.7,,125,110,1789,225280,,0.00756876,0.0841,0.2,-0.597,0.117,0.0003,15.2,1090.0,-0.00519,71.9
0,0,1,,201.0,23.9,,126,111,1803,227328,,0.008595718,0.0872,0.2,-0.587,0.119,0.0003,15.6,1100.0,-0.00418,56.9
0,0,0,,200.0,21.2,,126,112,1815,229376,,0.0065408004,0.0607,0.2,-0.624,0.0619,0.0003,83.9,1110.0,-0.00407,108.0
0,0,1,,201.0,21.2,,126,113,1829,231424,,0.007514352,0.0797,0.2,-0.578,0.084,0.0003,29.5,1120.0,-0.00647,56.2
2,0,3,,210.0,20.9,,126,114,1840,233472,,0.008976854,0.0935,0.2,-0.577,0.213,0.0003,61.3,1130.0,-0.00645,63.0
1,0,1,,213.0,18.0,,127,115,1851,235520,,0.009669209,0.109,0.2,-0.596,0.236,0.0003,19.7,1140.0,-0.00747,52.6
0,0,1,,215.0,15.0,,127,116,1863,237568,,0.006898242,0.09,0.2,-0.615,0.11,0.0003,34.9,1150.0,-0.00456,65.0
0,0,0,,232.0,14.7,,127,117,1874,239616,,0.011626069,0.105,0.2,-0.571,0.114,0.0003,8.4,1160.0,-0.00429,20.3
2,0,0,,236.0,12.2,,128,118,1885,241664,,0.01236935,0.1,0.2,-0.596,0.111,0.0003,9.96,1170.0,-0.00322,20.8
0,0,1,,222.0,11.6,,128,119,1898,243712,,0.00858069,0.109,0.2,-0.545,0.251,0.0003,11.6,1180.0,-0.00389,54.8
0,0,0,,221.0,11.4,,128,120,1911,245760,,0.0064597935,0.0739,0.2,-0.574,-0.0187,0.0003,67.7,1190.0,-0.00638,90.6
3,1,1,,214.0,9.87,,128,121,1924,247808,,0.0076207165,0.0812,0.2,-0.556,-0.00161,0.0003,18.1,1200.0,-0.00346,50.9
1,1,1,,221.0,13.9,,129,122,1935,249856,,0.005580542,0.057,0.2,-0.558,0.00365,0.0003,62.3,1210.0,-0.0051,90.0
2,1,3,,223.0,18.7,,129,123,1947,251904,,0.0068710777,0.072,0.2,-0.533,0.022,0.0003,72.5,1220.0,-0.00831,153.0
0,0,0,,228.0,23.6,,129,124,1960,253952,,0.008184923,0.0837,0.2,-0.527,0.0851,0.0003,141.0,1230.0,-0.00508,122.0
1,0,0,,242.0,23.4,,129,125,1971,256000,,0.0060023116,0.0613,0.2,-0.539,-0.0105,0.0003,120.0,1240.0,-0.00479,211.0
4,0,2,,234.0,24.0,,130,126,1983,258048,,0.0084045995,0.111,0.2,-0.547,0.0491,0.0003,6.85,1250.0,-0.00141,28.0
0,0,1,,229.0,26.5,,130,127,1995,260096,,0.0073901378,0.0891,0.2,-0.511,0.163,0.0003,21.2,1260.0,-0.00396,51.1
0,0,0,,213.0,31.0,,130,128,2007,262144,,0.004312603,0.0642,0.2,-0.537,0.0587,0.0003,19.1,1270.0,-0.00336,71.6
2,0,2,,220.0,31.7,,130,129,2018,264192,,0.0059471168,0.0568,0.2,-0.55,0.0349,0.0003,53.5,1280.0,-0.00366,81.9
2,0,0,,219.0,31.3,,131,130,2031,266240,,0.010444062,0.0966,0.2,-0.55,0.153,0.0003,28.7,1290.0,-0.00438,75.7
0,0,0,,221.0,35.2,,131,131,2044,268288,,0.00889416,0.0715,0.2,-0.551,0.212,0.0003,24.2,1300.0,-0.00335,87.2
2,0,2,,224.0,33.6,,131,132,2057,270336,,0.004468913,0.0433,0.2,-0.543,0.203,0.0003,84.9,1310.0,-0.00277,165.0
1,0,0,,229.0,29.6,,131,133,2068,272384,,0.00602765,0.064,0.2,-0.508,0.186,0.0003,70.0,1320.0,-0.00428,74.2
0,0,0,,224.0,26.0,,131,134,2081,274432,,0.0063475454,0.0956,0.2,-0.54,0.129,0.0003,4.17,1330.0,-0.00153,28.1
0,0,1,,205.0,23.1,,131,135,2095,276480,,0.0063717347,0.0639,0.2,-0.502,0.041,0.0003,53.5,1340.0,-0.00455,168.0
0,0,0,,211.0,22.0,,132,136,2106,278528,,0.004346338,0.0477,0.2,-0.496,0.218,0.0003,43.5,1350.0,-0.00353,136.0
0,0,0,,219.0,20.9,,132,137,2118,280576,,0.011010844,0.0836,0.2,-0.493,0.134,0.0003,39.7,1360.0,-0.00329,80.8
3,2,1,,217.0,20.2,,132,138,2129,282624,,0.006705052,0.101,0.2,-0.526,0.251,0.0003,8.64,1370.0,-0.00491,26.5
1,0,0,,214.0,19.3,,132,139,2141,284672,,0.007822635,0.0765,0.2,-0.522,0.0186,0.0003,92.1,1380.0,-0.00133,127.0
0,0,1,,212.0,22.5,,133,140,2154,286720,,0.0055932067,0.0608,0.2,-0.491,0.135,0.0003,140.0,1390.0,-0.00484,141.0
1,0,0,,222.0,22.4,,133,141,2164,288768,,0.005622362,0.0691,0.2,-0.512,-0.03,0.0003,60.4,1400.0,-0.00429,191.0
1,0,0,,226.0,21.3,,133,142,2176,290816,,0.008855352,0.111,0.2,-0.543,0.0648,0.0003,16.5,1410.0,-0.000178,31.1
0,0,0,,240.0,23.7,,133,143,2188,292864,,0.0073857554,0.0763,0.2,-0.494,0.0678,0.0003,65.6,1420.0,-0.00453,54.2
2,1,1,,239.0,25.9,,134,144,2200,294912,,0.009720588,0.0767,0.2,-0.507,0.00638,0.0003,246.0,1430.0,-0.00507,122.0
0,0,0,,229.0,26.0,,134,145,2213,296960,,0.0057459357,0.0729,0.2,-0.478,0.163,0.0003,28.5,1440.0,-0.00508,122.0
0,0,0,,234.0,27.6,,134,146,2226,299008,,0.009485554,0.0805,0.2,-0.494,0.0321,0.0003,86.9,1450.0,-0.0029,135.0
3,1,2,,232.0,28.5,,134,147,2238,301056,,0.006297166,0.0757,0.2,-0.463,0.183,0.0003,18.3,1460.0,-0.00264,79.3
0,1,0,,225.0,30.1,,134,148,2250,303104,,0.0072500166,0.0884,0.2,-0.478,0.111,0.0003,14.6,1470.0,-0.00321,49.1
1,0,1,,217.0,28.8,,134,149,2262,305152,,0.005402122,0.066,0.2,-0.483,0.179,0.0003,52.8,1480.0,-0.00422,96.0
7,0,2,,218.0,28.8,,134,150,2275,307200,,0.006426116,0.0714,0.2,-0.469,0.0734,0.0003,34.4,1490.0,-0.00513,135.0
2,1,0,,213.0,25.8,,135,151,2288,309248,,0.008632967,0.0958,0.2,-0.442,0.126,0.0003,21.0,1500.0,-0.00492,47.3
3,2,1,,201.0,27.9,,135,152,2300,311296,,0.0064037563,0.0673,0.2,-0.449,0.0922,0.0003,15.6,1510.0,-0.0027,95.9
0,0,0,,191.0,25.0,,135,153,2314,313344,,0.006398565,0.0608,0.2,-0.461,0.0768,0.0003,21.6,1520.0,-0.0032,129.0
1,0,0,,192.0,23.4,,135,154,2327,315392,,0.008922864,0.0825,0.2,-0.441,0.32,0.0003,13.7,1530.0,-0.00585,83.8
0,0,0,,196.0,21.4,,135,155,2339,317440,,0.005439072,0.0729,0.2,-0.458,0.107,0.0003,11.3,1540.0,-0.000807,78.7
4,0,1,,189.0,23.2,,135,156,2353,319488,,0.013902893,0.108,0.2,-0.452,0.472,0.0003,9.47,1550.0,-0.00545,32.0
0,0,0,,196.0,25.2,,135,157,2365,321536,,0.009205358,0.0651,0.2,-0.437,0.103,0.0003,174.0,1560.0,-0.006,126.0
4,0,3,,197.0,25.9,,136,158,2376,323584,,0.005928058,0.0693,0.2,-0.445,0.0924,0.0003,25.5,1570.0,-0.00295,79.1
10,2,9,,202.0,24.4,,136,159,2387,325632,,0.006931678,0.0726,0.2,-0.417,0.0574,0.0003,62.3,1580.0,-0.00367,94.7
0,1,0,,209.0,25.2,,136,160,2401,327680,,0.007074139,0.0805,0.2,-0.423,0.164,0.0003,10.7,1590.0,-0.00342,37.9
1,1,1,,215.0,25.9,,136,161,2412,329728,,0.009153385,0.0663,0.2,-0.412,0.276,0.0003,12.9,1600.0,-0.00295,67.3
1,1,1,,214.0,23.0,,136,162,2425,331776,,0.0063513666,0.0771,0.2,-0.433,0.119,0.0003,34.5,1610.0,-0.00486,136.0
0,0,0,,219.0,23.9,,136,163,2437,333824,,0.008688824,0.0953,0.2,-0.41,0.259,0.0003,11.1,1620.0,-0.00451,36.9
0,0,0,,227.0,26.3,,137,164,2449,335872,,0.00860708,0.0787,0.2,-0.436,0.0308,0.0003,69.9,1630.0,-0.00233,72.8
0,0,1,,230.0,24.8,,137,165,2461,337920,,0.0055759493,0.0459,0.2,-0.403,0.269,0.0003,53.2,1640.0,-0.00217,109.0
1,0,0,,233.0,25.0,,137,166,2472,339968,,0.008182231,0.0829,0.2,-0.433,0.0873,0.0003,21.5,1650.0,-0.0044,92.9
1,0,0,,244.0,26.2,,137,167,2483,342016,,0.0070600836,0.0851,0.2,-0.399,0.369,0.0003,7.89,1660.0,-0.00052,17.8
0,0,0,,259.0,27.1,,137,168,2494,344064,,0.00447332,0.047,0.2,-0.36,0.13,0.0003,28.9,1670.0,-0.00168,48.0
4,0,3,,259.0,24.5,,138,169,2506,346112,,0.005973004,0.063,0.2,-0.405,0.169,0.0003,39.8,1680.0,-0.00309,63.7
0,0,0,,265.0,22.8,,138,170,2516,348160,,0.007818118,0.0671,0.2,-0.438,0.202,0.0003,19.9,1690.0,-0.00316,50.8
0,0,0,,278.0,24.2,,138,171,2527,350208,,0.008690888,0.076,0.2,-0.411,-0.29,0.0003,12.8,1700.0,-0.00425,29.6
0,0,0,,258.0,25.3,,138,172,2540,352256,,0.009797151,0.084,0.2,-0.405,0.118,0.0003,18.3,1710.0,-0.00434,66.6
0,0,0,,269.0,29.2,,138,173,2552,354304,,0.0043397155,0.0422,0.2,-0.411,0.0471,0.0003,39.2,1720.0,-0.00391,112.0
4,1,2,,275.0,31.3,,139,174,2562,356352,,0.005556107,0.0519,0.2,-0.408,0.0855,0.0003,123.0,1730.0,-0.00459,98.7
2,0,1,,268.0,30.3,,139,175,2575,358400,,0.0090429485,0.0637,0.2,-0.387,0.104,0.0003,19.5,1740.0,-0.00488,90.6
0,0,0,,282.0,31.2,,139,176,2587,360448,,0.0061123306,0.0568,0.2,-0.392,0.015,0.0003,21.3,1750.0,-0.00359,57.1
0,0,0,,276.0,29.3,,139,177,2599,362496,,0.007670922,0.0811,0.2,-0.365,0.107,0.0003,9.39,1760.0,-0.00407,33.1
0,0,0,,281.0,30.2,,139,178,2612,364544,,0.012946393,0.0822,0.2,-0.39,0.154,0.0003,20.3,1770.0,-0.0019,42.3
4,0,1,,266.0,31.5,,139,179,2623,366592,,0.011757217,0.0901,0.2,-0.395,0.216,0.0003,50.3,1780.0,-0.00507,64.9
1,0,0,,260.0,31.3,,139,180,2635,368640,,0.005235902,0.051,0.2,-0.371,-0.00585,0.0003,26.8,1790.0,-0.0038,70.2
0,0,1,,253.0,34.0,,140,181,2647,370688,,0.005800803,0.0601,0.2,-0.384,-0.0364,0.0003,24.6,1800.0,-0.00249,56.6
3,0,0,,250.0,34.2,,140,182,2658,372736,,0.0066241752,0.0684,0.2,-0.383,0.0221,0.0003,57.1,1810.0,-0.00261,124.0
