avg_fruit,avg_decayfruit,avg_enemyfruit,rollout/,ep_len_mean,ep_rew_mean,time/,fps,iterations,time_elapsed,total_timesteps,train/,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,0,0,,127.0,-9.51,,114,17,303,34816,,0.011454411,0.14,0.2,-1.08,-0.0256,0.0003,0.481,160.0,-0.0101,1.13
0,0,0,,145.0,-9.51,,117,18,313,36864,,0.00982268,0.0904,0.2,-1.05,0.124,0.0003,1.0,170.0,-0.00728,2.01
0,0,2,,152.0,-8.93,,120,19,323,38912,,0.00970561,0.136,0.2,-1.04,0.0775,0.0003,1.16,180.0,-0.00944,1.99
0,0,1,,171.0,-8.76,,123,20,332,40960,,0.009666296,0.06,0.2,-1.05,-0.0166,0.0003,6.0,190.0,-0.00543,8.39
0,0,2,,182.0,-8.72,,126,21,340,43008,,0.007697561,0.0873,0.2,-1.06,0.00953,0.0003,0.491,200.0,-0.00575,4.65
0,0,3,,196.0,-9.11,,128,22,350,45056,,0.01277789,0.14,0.2,-1.08,0.023,0.0003,1.23,210.0,-0.0121,2.47
0,0,0,,210.0,-8.58,,130,23,359,47104,,0.0067946436,0.0739,0.2,-1.05,0.00644,0.0003,0.808,220.0,-0.0055,4.96
0,0,0,,219.0,-8.69,,133,24,367,49152,,0.006126996,0.077,0.2,-1.04,-0.00912,0.0003,2.35,230.0,-0.00275,7.52
0,0,2,,221.0,-8.49,,135,25,377,51200,,0.010453565,0.106,0.2,-0.998,0.0545,0.0003,1.84,240.0,-0.00474,2.54
0,0,0,,238.0,-8.72,,137,26,385,53248,,0.01124431,0.14,0.2,-0.979,-0.0235,0.0003,0.717,250.0,-0.00917,3.93
1,0,2,,245.0,-9.43,,140,27,394,55296,,0.00782322,0.0813,0.2,-0.99,0.0328,0.0003,1.38,260.0,-0.00439,4.17
0,0,1,,262.0,-9.32,,141,28,403,57344,,0.008340185,0.0804,0.2,-0.964,0.0245,0.0003,0.585,270.0,-0.00605,1.95
0,0,0,,279.0,-9.36,,144,29,412,59392,,0.007907796,0.0844,0.2,-0.909,-0.00853,0.0003,2.84,280.0,-0.0048,4.24
0,0,1,,280.0,-8.84,,145,30,421,61440,,0.009492952,0.13,0.2,-0.883,0.104,0.0003,1.73,290.0,-0.00789,2.25
0,0,0,,282.0,-8.34,,147,31,430,63488,,0.0061334567,0.0568,0.2,-0.844,0.102,0.0003,2.44,300.0,-0.00613,6.34
1,0,4,,278.0,-8.43,,149,32,438,65536,,0.008711403,0.0702,0.2,-0.833,-0.0838,0.0003,2.01,310.0,-0.00611,6.53
1,1,4,,292.0,-8.88,,151,33,447,67584,,0.011354785,0.133,0.2,-0.878,-0.0613,0.0003,0.33,320.0,-0.00923,1.2
0,1,2,,313.0,-8.89,,152,34,456,69632,,0.009659553,0.106,0.2,-0.882,0.0356,0.0003,0.434,330.0,-0.0042,0.868
0,0,0,,318.0,-9.14,,153,35,465,71680,,0.005632163,0.0755,0.2,-0.81,-0.0018,0.0003,2.57,340.0,-0.00512,5.61
0,0,2,,308.0,-8.87,,155,36,473,73728,,0.0058479775,0.0604,0.2,-0.815,0.0408,0.0003,0.613,350.0,-0.00508,1.76
1,1,1,,312.0,-8.21,,157,37,482,75776,,0.006294011,0.0716,0.2,-0.806,0.0214,0.0003,0.805,360.0,-0.00454,4.4
0,0,2,,325.0,-8.37,,158,38,491,77824,,0.0054127043,0.0813,0.2,-0.802,-0.0363,0.0003,4.72,370.0,-0.0052,9.55
1,1,4,,327.0,-8.42,,159,39,499,79872,,0.010048576,0.0775,0.2,-0.806,-0.03,0.0003,1.27,380.0,-0.00916,4.98
0,0,1,,324.0,-8.09,,160,40,509,81920,,0.012638962,0.13,0.2,-0.829,-0.0284,0.0003,0.163,390.0,-0.00546,2.84
0,0,0,,335.0,-7.53,,162,41,518,83968,,0.015062826,0.139,0.2,-0.828,0.0148,0.0003,2.04,400.0,-0.00976,7.29
2,3,9,,340.0,-7.47,,163,42,525,86016,,0.0069548488,0.083,0.2,-0.868,-0.00168,0.0003,1.8,410.0,-0.00599,6.6
0,1,3,,348.0,-6.76,,165,43,533,88064,,0.008516756,0.112,0.2,-0.788,0.0553,0.0003,2.7,420.0,-0.0073,5.29
0,0,0,,363.0,-6.78,,165,44,543,90112,,0.008992199,0.119,0.2,-0.841,-0.0537,0.0003,4.12,430.0,-0.00676,10.3
0,0,3,,363.0,-6.78,,167,45,549,92160,,0.0071883514,0.0793,0.2,-0.808,0.0767,0.0003,3.24,440.0,-0.00609,4.55
0,0,0,,395.0,-7.05,,168,46,560,94208,,0.010418588,0.136,0.2,-0.787,-0.612,0.0003,-0.00571,450.0,-0.00882,0.0343
0,1,3,,393.0,-6.94,,169,47,569,96256,,0.0070635015,0.0638,0.2,-0.721,0.0326,0.0003,0.681,460.0,-0.0065,7.16
0,0,1,,378.0,-7.34,,170,48,577,98304,,0.007975316,0.0836,0.2,-0.729,0.0272,0.0003,0.805,470.0,-0.00511,2.94
0,0,1,,394.0,-7.04,,170,49,587,100352,,0.008364049,0.117,0.2,-0.736,-0.0456,0.0003,1.01,480.0,-0.0061,4.66
0,0,1,,409.0,-7.01,,172,50,594,102400,,0.005082094,0.055,0.2,-0.676,0.0303,0.0003,3.43,490.0,-0.00496,7.09
1,2,0,,418.0,-7.46,,173,51,602,104448,,0.0072990465,0.0818,0.2,-0.711,-0.0863,0.0003,0.231,500.0,-0.00574,1.53
1,0,1,,434.0,-7.69,,174,52,611,106496,,0.011513457,0.105,0.2,-0.678,0.0328,0.0003,0.201,510.0,-0.00923,1.52
2,0,1,,438.0,-7.01,,174,53,620,108544,,0.0075319116,0.0898,0.2,-0.664,0.049,0.0003,1.78,520.0,-0.00733,1.68
0,0,3,,434.0,-6.61,,175,54,628,110592,,0.004534455,0.0601,0.2,-0.719,0.0122,0.0003,2.23,530.0,-0.0029,6.87
0,1,0,,446.0,-6.97,,176,55,637,112640,,0.010860684,0.101,0.2,-0.708,0.0299,0.0003,1.15,540.0,-0.00659,2.65
0,0,1,,453.0,-7.02,,177,56,645,114688,,0.007079676,0.0823,0.2,-0.746,0.0807,0.0003,0.386,550.0,-0.00529,1.99
0,2,6,,457.0,-7.13,,178,57,653,116736,,0.007231403,0.0813,0.2,-0.719,-0.0383,0.0003,2.25,560.0,-0.00742,4.38
1,2,3,,467.0,-6.66,,179,58,661,118784,,0.0076954337,0.0892,0.2,-0.733,-0.0469,0.0003,1.86,570.0,-0.0063,4.28
1,2,0,,464.0,-6.48,,180,59,670,120832,,0.009825436,0.0732,0.2,-0.683,0.0122,0.0003,2.39,580.0,-0.00252,8.1
1,2,5,,476.0,-6.59,,181,60,678,122880,,0.007823672,0.0864,0.2,-0.654,-0.0308,0.0003,2.95,590.0,-0.00833,7.01
1,0,1,,478.0,-6.29,,181,61,687,124928,,0.0076200385,0.0939,0.2,-0.651,-0.0351,0.0003,0.954,600.0,-0.00443,2.98
1,0,1,,488.0,-5.6,,182,62,695,126976,,0.0062916474,0.073,0.2,-0.633,0.0278,0.0003,3.49,610.0,-0.00451,8.01
0,0,1,,484.0,-5.66,,183,63,703,129024,,0.0070318016,0.0518,0.2,-0.633,0.00678,0.0003,6.3,620.0,-0.00516,12.9
0,0,1,,493.0,-5.55,,184,64,711,131072,,0.0077025667,0.0814,0.2,-0.61,0.0402,0.0003,1.28,630.0,-0.00751,6.19
0,3,2,,494.0,-6.16,,184,65,720,133120,,0.0076097716,0.091,0.2,-0.615,0.0853,0.0003,0.676,640.0,-0.00451,2.93
0,1,1,,490.0,-6.4,,185,66,729,135168,,0.008454785,0.0871,0.2,-0.559,0.0969,0.0003,10.5,650.0,-0.00587,10.1
1,1,3,,477.0,-6.54,,185,67,738,137216,,0.007153133,0.0769,0.2,-0.524,0.159,0.0003,1.44,660.0,-0.00647,4.97
0,0,1,,452.0,-6.05,,186,68,746,139264,,0.007083875,0.0716,0.2,-0.508,0.0153,0.0003,3.08,670.0,-0.00505,7.26
0,0,1,,468.0,-6.55,,187,69,754,141312,,0.010436931,0.0944,0.2,-0.515,-0.208,0.0003,0.583,680.0,-0.00127,0.795
0,0,0,,483.0,-6.6,,187,70,763,143360,,0.0068323025,0.0862,0.2,-0.483,-0.000159,0.0003,0.468,690.0,-0.00352,1.97
0,2,4,,482.0,-6.43,,188,71,771,145408,,0.008092085,0.0628,0.2,-0.463,-0.042,0.0003,0.467,700.0,-0.00451,1.98
0,2,3,,476.0,-6.05,,188,72,780,147456,,0.005302746,0.0529,0.2,-0.481,0.00757,0.0003,10.2,710.0,-0.004,11.2
0,1,3,,485.0,-5.84,,189,73,788,149504,,0.006958762,0.0497,0.2,-0.471,0.0535,0.0003,4.12,720.0,-0.00336,9.16
0,0,0,,489.0,-5.4,,190,74,797,151552,,0.006984951,0.0715,0.2,-0.47,0.0378,0.0003,0.567,730.0,-0.00295,4.28
0,1,2,,485.0,-4.47,,190,75,806,153600,,0.0069745136,0.0563,0.2,-0.471,0.0227,0.0003,1.77,740.0,-0.00187,6.56
0,1,0,,484.0,-4.61,,190,76,815,155648,,0.0047827633,0.0619,0.2,-0.448,0.0153,0.0003,8.39,750.0,-0.00438,14.4
3,0,3,,478.0,-3.93,,191,77,822,157696,,0.008365365,0.0723,0.2,-0.432,0.0599,0.0003,1.58,760.0,-0.00401,3.27
0,0,1,,467.0,-2.77,,192,78,831,159744,,0.004242073,0.0477,0.2,-0.401,0.101,0.0003,0.821,770.0,-0.00335,6.38
0,2,2,,467.0,-2.77,,193,79,838,161792,,0.0041341055,0.0524,0.2,-0.421,0.115,0.0003,14.7,780.0,-0.00364,14.6
1,2,6,,491.0,-3.1,,193,80,848,163840,,0.0066764364,0.0811,0.2,-0.423,-0.00913,0.0003,3.07,790.0,-0.00225,1.86
0,1,1,,507.0,-3.08,,193,81,856,165888,,0.0047367495,0.0629,0.2,-0.39,0.189,0.0003,9.6,800.0,-0.00354,6.25
1,2,2,,519.0,-2.73,,194,82,864,167936,,0.0068682656,0.0792,0.2,-0.405,0.0708,0.0003,0.693,810.0,-0.00417,1.43
0,1,3,,514.0,-2.27,,194,83,872,169984,,0.0063435636,0.0756,0.2,-0.39,0.153,0.0003,2.6,820.0,-0.00491,7.77
0,0,0,,535.0,-2.63,,195,84,881,172032,,0.0062359096,0.0639,0.2,-0.391,0.173,0.0003,5.39,830.0,-0.00467,6.42
1,1,2,,528.0,-2.73,,195,85,889,174080,,0.008062704,0.0723,0.2,-0.382,0.313,0.0003,0.0562,840.0,-0.0018,0.753
0,0,0,,552.0,-2.92,,196,86,898,176128,,0.005298281,0.0646,0.2,-0.374,-0.0183,0.0003,0.821,850.0,-0.00459,5.98
0,0,0,,539.0,-3.26,,196,87,906,178176,,0.0035532652,0.0581,0.2,-0.349,0.145,0.0003,5.29,860.0,-0.0029,5.95
2,0,1,,535.0,-3.87,,197,88,914,180224,,0.008562803,0.0686,0.2,-0.344,-0.0511,0.0003,2.55,870.0,-0.0021,2.9
0,2,3,,546.0,-4.29,,197,89,922,182272,,0.0071963817,0.0671,0.2,-0.361,0.0375,0.0003,0.64,880.0,-0.00722,3.75
0,0,1,,544.0,-4.01,,197,90,931,184320,,0.010015239,0.0649,0.2,-0.343,-0.0971,0.0003,1.3,890.0,-0.00296,4.8
0,0,0,,548.0,-4.2,,198,91,939,186368,,0.0045604235,0.0768,0.2,-0.359,0.17,0.0003,1.67,900.0,-0.0022,4.76
1,0,2,,561.0,-4.06,,198,92,947,188416,,0.008132447,0.0649,0.2,-0.364,0.158,0.0003,0.523,910.0,-0.0075,2.33
0,1,1,,577.0,-3.54,,199,93,955,190464,,0.0064597363,0.0556,0.2,-0.354,-0.0156,0.0003,1.42,920.0,-0.00247,4.67
0,0,0,,598.0,-3.73,,199,94,963,192512,,0.0051090783,0.053,0.2,-0.37,0.0938,0.0003,6.53,930.0,-0.00306,5.76
0,0,3,,599.0,-3.7,,200,95,971,194560,,0.0053618466,0.0657,0.2,-0.376,0.189,0.0003,0.349,940.0,-0.00107,1.42
0,0,0,,612.0,-3.28,,200,96,979,196608,,0.011620467,0.104,0.2,-0.368,0.155,0.0003,1.93,950.0,-0.00622,2.66
0,0,0,,623.0,-3.39,,201,97,987,198656,,0.004815165,0.0511,0.2,-0.35,-0.0287,0.0003,3.55,960.0,-0.00305,7.14
0,3,1,,594.0,-2.67,,201,98,995,200704,,0.007920815,0.0842,0.2,-0.35,-0.00537,0.0003,0.596,970.0,-0.0033,2.21
3,2,6,,605.0,-2.08,,201,99,1004,202752,,0.004781406,0.0508,0.2,-0.352,-0.0157,0.0003,5.09,980.0,-0.00386,7.0
2,3,8,,615.0,-1.69,,202,100,1012,204800,,0.0054707145,0.0551,0.2,-0.355,0.0876,0.0003,2.03,990.0,-0.00245,4.97
0,0,0,,628.0,-0.382,,202,101,1021,206848,,0.0051101977,0.0496,0.2,-0.321,0.0846,0.0003,1.95,1000.0,-0.00135,4.39
0,2,1,,637.0,-0.817,,202,102,1029,208896,,0.0031997391,0.0392,0.2,-0.324,0.145,0.0003,6.4,1010.0,-0.0026,9.45
0,1,3,,638.0,-0.531,,203,103,1037,210944,,0.009533796,0.0622,0.2,-0.328,0.225,0.0003,0.796,1020.0,-0.00139,2.03
1,0,1,,647.0,-1.06,,203,104,1045,212992,,0.0034194337,0.05,0.2,-0.35,-0.00344,0.0003,9.98,1030.0,-0.00351,9.93
3,0,3,,639.0,-0.845,,204,105,1053,215040,,0.005918873,0.0566,0.2,-0.344,0.211,0.0003,2.28,1040.0,-0.00254,2.48
3,0,1,,641.0,-0.859,,204,106,1062,217088,,0.0072367974,0.0618,0.2,-0.329,-0.0794,0.0003,0.804,1050.0,-0.00357,4.17
0,1,2,,648.0,-0.789,,204,107,1070,219136,,0.0033347122,0.0512,0.2,-0.31,0.108,0.0003,1.97,1060.0,-0.00187,7.12
0,0,1,,655.0,-0.75,,205,108,1078,221184,,0.009146943,0.0667,0.2,-0.298,0.0281,0.0003,2.28,1070.0,-0.00546,6.58
1,0,0,,638.0,-1.93,,205,109,1087,223232,,0.0051773894,0.0627,0.2,-0.31,0.0986,0.0003,4.7,1080.0,-0.000565,5.71
1,1,6,,621.0,-1.17,,205,110,1095,225280,,0.004508245,0.0543,0.2,-0.33,0.0592,0.0003,3.12,1090.0,-0.00254,5.77
0,0,0,,621.0,-0.905,,205,111,1104,227328,,0.007881526,0.0802,0.2,-0.332,0.279,0.0003,1.4,1100.0,-0.00241,3.69
0,0,0,,602.0,-1.49,,206,112,1112,229376,,0.0063498095,0.065,0.2,-0.296,0.195,0.0003,2.61,1110.0,-0.00264,4.37
2,1,1,,618.0,-1.36,,206,113,1120,231424,,0.006513971,0.0721,0.2,-0.326,0.0855,0.0003,2.63,1120.0,-0.00391,5.02
0,0,0,,577.0,-0.0485,,206,114,1129,233472,,0.006829136,0.0502,0.2,-0.328,0.225,0.0003,3.9,1130.0,-0.000961,5.5
0,0,2,,581.0,0.048,,207,115,1137,235520,,0.0064170063,0.0501,0.2,-0.296,0.154,0.0003,5.3,1140.0,-0.00188,13.4
0,0,1,,591.0,0.00744,,207,116,1145,237568,,0.008335358,0.0668,0.2,-0.298,0.155,0.0003,2.23,1150.0,-0.00274,4.71
1,1,1,,606.0,-0.233,,207,117,1153,239616,,0.0071047214,0.066,0.2,-0.283,0.132,0.0003,1.92,1160.0,-0.00413,2.38
0,0,2,,585.0,0.265,,207,118,1162,241664,,0.0056933165,0.0493,0.2,-0.277,-0.0329,0.0003,3.56,1170.0,-0.00113,3.78
2,2,8,,584.0,0.436,,208,119,1170,243712,,0.005162156,0.0566,0.2,-0.309,0.213,0.0003,0.513,1180.0,-0.00477,5.64
1,2,0,,567.0,0.671,,208,120,1179,245760,,0.005411307,0.0603,0.2,-0.301,0.0393,0.0003,2.23,1190.0,-0.00427,7.71
0,0,0,,547.0,1.24,,208,121,1187,247808,,0.0047754496,0.0451,0.2,-0.283,0.0883,0.0003,11.3,1200.0,-0.00371,7.82
0,0,0,,533.0,0.714,,208,122,1196,249856,,0.006656338,0.0596,0.2,-0.284,0.0146,0.0003,2.85,1210.0,-0.00114,7.3
0,1,0,,520.0,0.732,,209,123,1204,251904,,0.0135201905,0.0851,0.2,-0.277,0.185,0.0003,2.05,1220.0,-0.0031,3.7
1,0,2,,488.0,0.301,,209,124,1213,253952,,0.00395853,0.0576,0.2,-0.306,0.429,0.0003,0.547,1230.0,-0.00158,1.96
0,3,9,,486.0,0.341,,209,125,1220,256000,,0.004466068,0.0429,0.2,-0.337,-0.0826,0.0003,3.58,1240.0,-0.00213,11.4
0,0,1,,499.0,-0.388,,209,126,1229,258048,,0.009460672,0.0591,0.2,-0.294,0.105,0.0003,2.78,1250.0,-0.00243,4.68
0,2,2,,495.0,-0.904,,210,127,1238,260096,,0.010356331,0.0775,0.2,-0.283,0.0999,0.0003,0.789,1260.0,-0.00348,1.8
1,2,2,,495.0,-0.716,,210,128,1246,262144,,0.00519944,0.0686,0.2,-0.282,0.125,0.0003,0.714,1270.0,-0.00311,5.33
0,1,3,,480.0,0.199,,210,129,1255,264192,,0.004038645,0.0458,0.2,-0.3,0.0906,0.0003,2.0,1280.0,-0.000926,4.95
4,1,5,,483.0,0.288,,210,130,1262,266240,,0.0045565595,0.0454,0.2,-0.285,0.165,0.0003,2.43,1290.0,-0.00238,7.87
0,1,1,,494.0,-0.885,,210,131,1271,268288,,0.005966026,0.0621,0.2,-0.287,0.163,0.0003,0.0993,1300.0,-0.00185,0.769
1,1,3,,492.0,-0.0178,,211,132,1280,270336,,0.0034022972,0.037,0.2,-0.291,0.0252,0.0003,4.14,1310.0,-0.0031,4.23
0,2,4,,494.0,0.793,,211,133,1288,272384,,0.003213734,0.0373,0.2,-0.295,0.128,0.0003,11.4,1320.0,-0.000801,9.09
0,1,2,,508.0,1.6,,211,134,1297,274432,,0.002632879,0.0357,0.2,-0.294,0.154,0.0003,4.12,1330.0,-0.0022,12.2
2,1,4,,510.0,1.1,,211,135,1304,276480,,0.007153044,0.0581,0.2,-0.297,0.398,0.0003,0.641,1340.0,-0.00299,5.21
2,1,4,,511.0,1.21,,212,136,1313,278528,,0.007223073,0.0595,0.2,-0.273,0.232,0.0003,0.978,1350.0,-0.00503,2.63
5,1,6,,508.0,1.64,,212,137,1321,280576,,0.0039757756,0.0672,0.2,-0.281,0.383,0.0003,2.17,1360.0,-0.00286,3.32
2,0,4,,503.0,1.3,,212,138,1329,282624,,0.005174862,0.042,0.2,-0.289,0.0438,0.0003,2.96,1370.0,-0.00314,8.43
2,1,1,,513.0,0.768,,212,139,1338,284672,,0.0050868634,0.0473,0.2,-0.277,0.171,0.0003,2.13,1380.0,-0.00313,6.56
0,0,0,,487.0,0.429,,212,140,1347,286720,,0.0036311503,0.0489,0.2,-0.28,0.0881,0.0003,0.443,1390.0,-0.00291,3.03
1,0,0,,474.0,0.757,,212,141,1355,288768,,0.005188392,0.0638,0.2,-0.291,0.197,0.0003,1.21,1400.0,-0.00526,3.69
0,0,0,,482.0,0.537,,213,142,1364,290816,,0.0077770967,0.0632,0.2,-0.294,0.125,0.0003,1.72,1410.0,-0.00384,6.64
0,1,3,,477.0,0.157,,213,143,1372,292864,,0.0039480245,0.057,0.2,-0.279,0.00422,0.0003,2.04,1420.0,-0.00306,6.68
0,0,0,,494.0,0.329,,213,144,1380,294912,,0.005239036,0.0477,0.2,-0.285,0.148,0.0003,0.929,1430.0,-0.00107,2.55
1,1,2,,486.0,-0.259,,213,145,1388,296960,,0.0048697824,0.0617,0.2,-0.3,0.0426,0.0003,7.63,1440.0,-0.00327,5.13
2,3,4,,503.0,-0.418,,214,146,1396,299008,,0.005469149,0.0589,0.2,-0.304,0.0976,0.0003,1.84,1450.0,-0.00473,4.18
1,4,2,,505.0,0.679,,214,147,1404,301056,,0.0069152545,0.0631,0.2,-0.288,-0.105,0.0003,3.06,1460.0,-0.003,4.69
0,1,1,,517.0,1.33,,214,148,1412,303104,,0.0036299066,0.0509,0.2,-0.283,0.0569,0.0003,3.89,1470.0,-0.00354,9.74
2,2,5,,512.0,1.07,,214,149,1420,305152,,0.009000619,0.0724,0.2,-0.289,0.0492,0.0003,0.876,1480.0,-0.00262,3.86
0,0,1,,537.0,1.11,,215,150,1428,307200,,0.0061778277,0.0742,0.2,-0.293,0.0476,0.0003,1.08,1490.0,-0.00406,3.22
3,4,4,,543.0,0.854,,215,151,1436,309248,,0.005592167,0.0519,0.2,-0.31,-0.0311,0.0003,1.18,1500.0,-0.00313,3.6
0,4,1,,564.0,1.16,,215,152,1444,311296,,0.004718628,0.0578,0.2,-0.279,0.0341,0.0003,0.463,1510.0,-0.0023,4.09
1,0,0,,554.0,1.56,,215,153,1454,313344,,0.00600604,0.0535,0.2,-0.273,0.0195,0.0003,3.94,1520.0,-0.00174,5.71
0,0,2,,568.0,2.08,,215,154,1462,315392,,0.0035249651,0.0539,0.2,-0.275,0.0771,0.0003,2.96,1530.0,-0.00215,8.89
1,0,1,,553.0,3.36,,215,155,1470,317440,,0.004245679,0.0507,0.2,-0.281,0.188,0.0003,1.89,1540.0,-0.00128,5.57
1,2,1,,562.0,3.52,,216,156,1478,319488,,0.004963332,0.0296,0.2,-0.288,0.248,0.0003,8.99,1550.0,-0.00235,15.0
0,1,1,,573.0,3.09,,216,157,1486,321536,,0.005816194,0.0477,0.2,-0.288,0.228,0.0003,3.66,1560.0,-0.00254,7.03
0,4,0,,566.0,3.54,,216,158,1495,323584,,0.0053631268,0.0576,0.2,-0.294,0.148,0.0003,1.17,1570.0,-0.0039,6.73
0,1,2,,562.0,3.8,,216,159,1503,325632,,0.0062081655,0.072,0.2,-0.3,-0.0464,0.0003,5.6,1580.0,-0.00363,11.5
2,2,7,,564.0,3.65,,216,160,1511,327680,,0.008512089,0.067,0.2,-0.262,0.00697,0.0003,2.68,1590.0,-0.00214,5.25
1,1,4,,575.0,2.97,,216,161,1520,329728,,0.0062255235,0.0645,0.2,-0.281,0.237,0.0003,2.03,1600.0,-0.00228,5.11
3,3,8,,585.0,3.06,,217,162,1527,331776,,0.008055856,0.0567,0.2,-0.266,0.25,0.0003,2.11,1610.0,-0.00452,4.59
0,3,4,,601.0,3.02,,217,163,1536,333824,,0.008005905,0.0749,0.2,-0.264,0.333,0.0003,1.05,1620.0,-0.0026,3.07
0,0,1,,601.0,3.13,,217,164,1544,335872,,0.004509815,0.056,0.2,-0.266,-0.136,0.0003,1.84,1630.0,-0.00319,5.82
0,3,7,,597.0,3.16,,217,165,1551,337920,,0.00414285,0.0623,0.2,-0.259,-0.0777,0.0003,1.27,1640.0,-0.00189,2.9
1,1,1,,602.0,2.66,,217,166,1560,339968,,0.0053763525,0.057,0.2,-0.28,0.0148,0.0003,2.41,1650.0,-0.00194,5.33
0,0,0,,607.0,2.11,,218,167,1568,342016,,0.008353548,0.072,0.2,-0.264,-0.0824,0.0003,1.38,1660.0,-0.00442,3.28
0,1,1,,620.0,1.58,,218,168,1577,344064,,0.0058413474,0.0716,0.2,-0.283,0.0993,0.0003,1.72,1670.0,-0.00409,4.57
0,1,2,,607.0,2.08,,218,169,1585,346112,,0.013903994,0.0779,0.2,-0.274,0.0419,0.0003,1.55,1680.0,-0.00441,4.56
0,0,1,,610.0,1.96,,218,170,1594,348160,,0.005378542,0.0503,0.2,-0.272,-0.108,0.0003,1.72,1690.0,-0.00156,7.52
0,1,2,,612.0,2.21,,218,171,1602,350208,,0.005575028,0.0533,0.2,-0.272,-0.000796,0.0003,8.87,1700.0,-0.00308,4.59
0,1,1,,637.0,2.18,,218,172,1610,352256,,0.007392621,0.0684,0.2,-0.257,0.0682,0.0003,1.59,1710.0,-0.00238,6.02
0,0,1,,647.0,2.78,,218,173,1618,354304,,0.004683462,0.0563,0.2,-0.238,-0.0571,0.0003,1.05,1720.0,-0.00305,6.02
1,3,8,,651.0,3.01,,219,174,1626,356352,,0.0030939905,0.0457,0.2,-0.238,-0.133,0.0003,0.953,1730.0,-0.0036,10.6
0,0,1,,675.0,3.99,,219,175,1634,358400,,0.004731254,0.0481,0.2,-0.258,-0.0671,0.0003,2.53,1740.0,-0.00218,5.36
0,9,8,,665.0,4.11,,219,176,1641,360448,,0.003461632,0.0344,0.2,-0.257,0.113,0.0003,6.01,1750.0,-0.00154,7.81
0,1,1,,674.0,4.72,,219,177,1651,362496,,0.0080698,0.053,0.2,-0.25,-0.138,0.0003,2.57,1760.0,-0.000314,4.54
0,0,1,,664.0,5.61,,219,178,1660,364544,,0.00802757,0.0578,0.2,-0.238,0.0111,0.0003,2.89,1770.0,-0.00389,8.34
2,4,2,,654.0,4.83,,219,179,1668,366592,,0.007091988,0.0651,0.2,-0.255,0.138,0.0003,1.99,1780.0,-0.0027,5.96
3,4,10,,663.0,5.78,,219,180,1676,368640,,0.0061479528,0.0648,0.2,-0.243,-0.0914,0.0003,2.2,1790.0,-0.00104,8.52
2,1,3,,663.0,5.56,,220,181,1684,370688,,0.0057790475,0.056,0.2,-0.245,0.119,0.0003,1.35,1800.0,-0.00288,9.49
