avg_fruit,avg_decayfruit,avg_enemyfruit,rollout/,ep_len_mean,ep_rew_mean,time/,fps,iterations,time_elapsed,total_timesteps,train/,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,0,1,,122,-6.36,,97,17,356,34816,,0.0077260896,0.0512,0.2,-1.09,-0.0378,0.0003,7.53,160.0,-0.0052,14.3
0,1,3,,111,-6.19,,99,18,369,36864,,0.009644486,0.129,0.2,-1.08,-0.0457,0.0003,2.42,170.0,-0.00614,10.4
0,0,0,,111,-5.84,,101,19,384,38912,,0.0108063985,0.112,0.2,-1.04,-0.0493,0.0003,1.83,180.0,-0.00791,11.3
0,0,1,,125,-5.86,,103,20,397,40960,,0.00886758,0.0838,0.2,-1.02,0.013,0.0003,2.13,190.0,-0.00578,4.4
0,1,2,,137,-6.14,,104,21,410,43008,,0.010268964,0.135,0.2,-1.03,0.0789,0.0003,2.02,200.0,-0.00986,2.6
3,0,2,,151,-6.59,,106,22,421,45056,,0.008130653,0.0904,0.2,-1.02,0.00543,0.0003,0.533,210.0,-0.007,6.92
0,0,3,,161,-6.4,,108,23,432,47104,,0.00709614,0.104,0.2,-0.994,0.0309,0.0003,3.01,220.0,-0.0105,8.6
0,0,3,,161,-6.4,,111,24,441,49152,,0.0102248825,0.0875,0.2,-0.981,0.0133,0.0003,1.1,230.0,-0.00495,3.22
0,0,0,,207,-6.23,,112,25,455,51200,,0.010359263,0.127,0.2,-0.952,-0.71,0.0003,0.0231,240.0,-0.00584,0.0295
0,0,0,,209,-7.25,,113,26,469,53248,,0.0038665673,0.0514,0.2,-0.967,-0.0028,0.0003,3.59,250.0,-0.00397,8.54
0,0,1,,220,-7.68,,114,27,481,55296,,0.0053429217,0.0561,0.2,-0.953,-0.0858,0.0003,2.51,260.0,-0.00403,7.33
0,0,0,,237,-7.92,,116,28,492,57344,,0.0043392815,0.0634,0.2,-0.949,4.6e-05,0.0003,9.29,270.0,-0.00382,10.8
0,0,0,,249,-8.06,,117,29,504,59392,,0.01051891,0.11,0.2,-0.944,-0.0886,0.0003,0.156,280.0,-0.00729,0.718
0,0,2,,256,-7.99,,119,30,515,61440,,0.007175341,0.0826,0.2,-0.939,-0.00278,0.0003,2.25,290.0,-0.00412,5.61
0,0,0,,272,-8.27,,120,31,526,63488,,0.008944361,0.0792,0.2,-0.932,0.123,0.0003,6.22,300.0,-0.00379,6.11
0,0,0,,286,-7.66,,121,32,539,65536,,0.008694903,0.0869,0.2,-0.903,0.131,0.0003,5.44,310.0,-0.00586,5.95
0,0,1,,291,-7.46,,122,33,550,67584,,0.0066832807,0.0626,0.2,-0.901,-0.0264,0.0003,1.93,320.0,-0.00584,15.4
1,0,1,,310,-7.01,,124,34,560,69632,,0.012789907,0.162,0.2,-0.875,0.0613,0.0003,6.05,330.0,-0.00987,7.18
2,0,1,,323,-6.81,,125,35,572,71680,,0.0074596778,0.0703,0.2,-0.854,0.0737,0.0003,1.14,340.0,-0.00516,7.32
0,0,0,,327,-5.63,,126,36,584,73728,,0.010583046,0.123,0.2,-0.839,0.206,0.0003,1.98,350.0,-0.00836,6.23
0,1,0,,332,-5.38,,126,37,596,75776,,0.0068617947,0.0644,0.2,-0.842,0.108,0.0003,4.01,360.0,-0.00613,11.1
0,0,1,,332,-5.39,,127,38,609,77824,,0.011208748,0.0859,0.2,-0.844,0.155,0.0003,2.7,370.0,-0.00615,13.9
2,0,0,,338,-5.37,,128,39,620,79872,,0.008775635,0.0939,0.2,-0.844,0.174,0.0003,4.88,380.0,-0.00773,8.66
3,1,0,,318,-4.85,,129,40,631,81920,,0.009851444,0.0958,0.2,-0.864,-0.049,0.0003,1.49,390.0,-0.00727,6.12
0,0,0,,318,-4.84,,130,41,644,83968,,0.009595713,0.0889,0.2,-0.864,0.0247,0.0003,1.19,400.0,-0.00523,6.96
1,0,2,,331,-4.76,,131,42,655,86016,,0.010971539,0.118,0.2,-0.846,0.082,0.0003,10.7,410.0,-0.00961,10.4
0,2,1,,345,-4.51,,132,43,666,88064,,0.006701408,0.0834,0.2,-0.851,-0.0529,0.0003,8.72,420.0,-0.00388,7.95
0,1,2,,325,-3.56,,132,44,678,90112,,0.008008519,0.0636,0.2,-0.819,0.0443,0.0003,2.15,430.0,-0.00425,9.06
0,0,1,,326,-2.39,,133,45,690,92160,,0.008953853,0.0775,0.2,-0.8,-0.0335,0.0003,10.7,440.0,-0.00523,12.9
0,0,1,,314,-1.96,,134,46,702,94208,,0.008107004,0.0951,0.2,-0.79,0.0391,0.0003,3.87,450.0,-0.00642,13.3
0,1,3,,312,-1.72,,135,47,711,96256,,0.010754272,0.113,0.2,-0.804,-0.123,0.0003,7.36,460.0,-0.00739,8.06
1,1,2,,328,-2.58,,135,48,724,98304,,0.008801858,0.0937,0.2,-0.775,-0.0103,0.0003,1.38,470.0,-0.00358,5.49
0,1,1,,330,-3.38,,136,49,735,100352,,0.008129999,0.101,0.2,-0.755,0.036,0.0003,5.78,480.0,-0.00582,6.57
0,1,1,,323,-3.54,,137,50,747,102400,,0.0122275,0.0795,0.2,-0.737,-0.163,0.0003,8.68,490.0,-0.00345,7.37
0,0,1,,326,-2.76,,137,51,757,104448,,0.0074986964,0.0928,0.2,-0.737,0.0283,0.0003,3.96,500.0,-0.00478,5.5
1,0,3,,334,-2.48,,138,52,769,106496,,0.007535365,0.108,0.2,-0.728,0.112,0.0003,6.85,510.0,-0.00676,13.6
0,0,0,,340,-3.51,,139,53,780,108544,,0.009151953,0.0837,0.2,-0.732,0.0175,0.0003,9.84,520.0,-0.00639,12.7
0,0,2,,353,-3.63,,139,54,791,110592,,0.0098764375,0.0907,0.2,-0.71,-0.0982,0.0003,1.91,530.0,-0.00519,5.37
0,0,0,,364,-3.34,,140,55,803,112640,,0.009990877,0.0989,0.2,-0.709,0.0168,0.0003,0.594,540.0,-0.00518,4.17
1,0,0,,371,-2.84,,140,56,813,114688,,0.0075929426,0.0771,0.2,-0.692,0.0808,0.0003,2.19,550.0,-0.00555,4.65
0,0,2,,384,-2.65,,141,57,825,116736,,0.0071940534,0.107,0.2,-0.713,0.111,0.0003,6.18,560.0,-0.00501,8.55
1,0,0,,397,-2.59,,142,58,835,118784,,0.0039561344,0.0511,0.2,-0.686,0.0649,0.0003,2.49,570.0,-0.00182,12.7
1,0,2,,411,-2.26,,142,59,845,120832,,0.0079345815,0.124,0.2,-0.705,0.364,0.0003,0.513,580.0,-0.00433,1.48
0,0,1,,412,-2.2,,143,60,855,122880,,0.012645854,0.0849,0.2,-0.683,-0.00479,0.0003,1.61,590.0,-0.004,5.98
0,1,0,,420,-2.92,,143,61,867,124928,,0.009021525,0.091,0.2,-0.679,-0.0141,0.0003,0.446,600.0,-0.00774,3.22
0,0,2,,422,-2.82,,144,62,877,126976,,0.0069355555,0.0871,0.2,-0.699,-0.0351,0.0003,2.31,610.0,-0.00555,3.27
0,0,1,,450,-2.62,,144,63,889,129024,,0.009869928,0.139,0.2,-0.674,0.0963,0.0003,0.0188,620.0,-0.0062,0.239
0,0,1,,465,-2.32,,145,64,899,131072,,0.00619088,0.0673,0.2,-0.686,0.055,0.0003,6.45,630.0,-0.00637,7.55
0,0,1,,456,-2.38,,146,65,910,133120,,0.009975091,0.0798,0.2,-0.678,0.129,0.0003,2.83,640.0,-0.00539,11.2
4,1,1,,448,-2.07,,146,66,922,135168,,0.0076909005,0.0798,0.2,-0.685,0.202,0.0003,2.62,650.0,-0.00509,5.18
0,0,0,,451,-2.93,,146,67,933,137216,,0.0059675127,0.0577,0.2,-0.677,-0.0745,0.0003,13.1,660.0,-0.00587,24.4
1,0,2,,451,-3.7,,147,68,943,139264,,0.0089156255,0.083,0.2,-0.678,0.147,0.0003,0.376,670.0,-0.00349,3.25
0,0,1,,476,-3.7,,148,69,954,141312,,0.008939793,0.105,0.2,-0.686,0.114,0.0003,0.569,680.0,-0.00841,1.29
0,0,1,,466,-3.34,,148,70,965,143360,,0.011795107,0.0897,0.2,-0.699,0.281,0.0003,1.43,690.0,-0.00174,2.19
0,0,1,,486,-3.0,,148,71,976,145408,,0.00965126,0.0949,0.2,-0.647,-0.0663,0.0003,3.36,700.0,-0.00749,11.3
0,0,1,,489,-2.69,,149,72,985,147456,,0.0066915704,0.0784,0.2,-0.633,0.0554,0.0003,8.1,710.0,-0.0049,6.89
0,1,3,,503,-2.46,,149,73,997,149504,,0.009199229,0.0813,0.2,-0.663,0.128,0.0003,1.15,720.0,-0.00178,5.49
0,2,3,,509,-2.29,,150,74,1006,151552,,0.006859489,0.0737,0.2,-0.614,0.064,0.0003,9.32,730.0,-0.0062,18.4
0,1,1,,537,-2.29,,150,75,1019,153600,,0.0067849346,0.11,0.2,-0.614,0.0656,0.0003,1.05,740.0,-0.00466,1.09
1,5,9,,537,-2.29,,151,76,1027,155648,,0.01208427,0.0949,0.2,-0.624,0.098,0.0003,2.92,750.0,-0.00607,8.61
1,1,1,,571,-1.38,,151,77,1039,157696,,0.008371314,0.0753,0.2,-0.581,0.00532,0.0003,7.66,760.0,-0.00374,4.93
0,0,1,,583,-1.29,,152,78,1050,159744,,0.007836862,0.0935,0.2,-0.597,0.0433,0.0003,0.577,770.0,-0.0052,3.77
3,0,3,,583,-1.29,,152,79,1059,161792,,0.008721495,0.0822,0.2,-0.578,0.0468,0.0003,7.15,780.0,-0.00286,6.4
1,0,2,,616,-1.58,,152,80,1073,163840,,0.006194588,0.105,0.2,-0.592,0.0847,0.0003,0.0596,790.0,-0.00486,0.53
0,0,0,,620,-1.8,,152,81,1084,165888,,0.010674665,0.104,0.2,-0.544,0.0778,0.0003,1.05,800.0,-0.00328,1.85
0,2,0,,622,-1.63,,153,82,1094,167936,,0.013792744,0.0939,0.2,-0.566,0.0397,0.0003,2.99,810.0,-0.00311,14.2
0,1,0,,633,-0.935,,153,83,1104,169984,,0.0052935164,0.0571,0.2,-0.556,0.0513,0.0003,4.7,820.0,-0.00252,6.72
0,0,0,,647,-1.55,,154,84,1115,172032,,0.006876774,0.0794,0.2,-0.546,0.258,0.0003,0.434,830.0,-0.00234,5.52
0,0,0,,659,-1.33,,154,85,1125,174080,,0.006173156,0.0565,0.2,-0.537,0.108,0.0003,3.72,840.0,-0.00385,8.75
0,0,3,,669,-1.66,,155,86,1136,176128,,0.006450688,0.0566,0.2,-0.506,-0.0132,0.0003,9.96,850.0,-0.00256,4.48
0,0,0,,671,-0.931,,155,87,1146,178176,,0.008892849,0.0878,0.2,-0.48,-0.00254,0.0003,0.282,860.0,-0.0047,4.21
0,0,0,,679,-1.16,,155,88,1157,180224,,0.0069052805,0.0625,0.2,-0.501,0.0463,0.0003,0.807,870.0,-0.00261,8.07
4,2,8,,668,-1.73,,156,89,1167,182272,,0.0073226523,0.101,0.2,-0.517,0.242,0.0003,0.836,880.0,-0.0074,4.75
3,1,1,,671,-1.43,,156,90,1179,184320,,0.005622028,0.0662,0.2,-0.54,0.122,0.0003,6.54,890.0,-0.00291,11.0
2,0,0,,672,-1.09,,156,91,1190,186368,,0.0048473338,0.065,0.2,-0.539,0.216,0.0003,6.31,900.0,-0.00234,4.67
0,3,11,,679,-1.29,,156,92,1200,188416,,0.0055887904,0.0705,0.2,-0.507,0.083,0.0003,3.15,910.0,-0.00286,8.13
0,0,1,,691,-0.944,,156,93,1213,190464,,0.005526452,0.0597,0.2,-0.527,0.00429,0.0003,1.73,920.0,-0.00282,9.14
0,2,0,,705,-0.672,,157,94,1223,192512,,0.009321485,0.0783,0.2,-0.55,0.208,0.0003,0.26,930.0,-0.00366,2.28
1,1,3,,706,0.386,,157,95,1233,194560,,0.003924796,0.0559,0.2,-0.556,0.103,0.0003,0.632,940.0,-0.00118,6.38
0,0,0,,722,0.627,,158,96,1244,196608,,0.0069282604,0.0723,0.2,-0.515,0.25,0.0003,3.51,950.0,-0.00576,8.53
0,0,2,,731,0.34,,158,97,1255,198656,,0.008900625,0.119,0.2,-0.523,-0.0297,0.0003,0.654,960.0,-0.00275,1.92
0,0,0,,705,0.923,,158,98,1266,200704,,0.009915656,0.108,0.2,-0.512,0.312,0.0003,0.984,970.0,-0.00509,3.02
0,1,3,,706,1.04,,158,99,1275,202752,,0.0033680804,0.0484,0.2,-0.507,0.0324,0.0003,7.18,980.0,-0.00185,16.8
0,4,5,,706,1.04,,159,100,1285,204800,,0.00701293,0.0944,0.2,-0.549,0.148,0.0003,1.4,990.0,-0.00513,7.95
0,0,0,,737,0.998,,159,101,1299,206848,,0.0059157736,0.1,0.2,-0.485,0.0318,0.0003,0.868,1000.0,-0.0025,1.35
1,0,1,,748,0.533,,159,102,1310,208896,,0.008924093,0.0611,0.2,-0.504,0.00511,0.0003,6.17,1010.0,-0.00274,15.5
0,0,0,,770,0.446,,159,103,1321,210944,,0.0042865267,0.0683,0.2,-0.488,0.33,0.0003,0.351,1020.0,-0.00209,1.47
1,1,4,,788,0.499,,159,104,1331,212992,,0.006762936,0.0633,0.2,-0.468,-0.0409,0.0003,1.06,1030.0,-0.00358,8.01
1,2,0,,810,1.92,,160,105,1343,215040,,0.0067136567,0.0846,0.2,-0.489,0.238,0.0003,0.934,1040.0,-0.00253,2.07
0,0,0,,812,1.83,,160,106,1354,217088,,0.0043218294,0.037,0.2,-0.519,0.163,0.0003,3.15,1050.0,-0.00209,18.1
0,0,0,,822,1.3,,160,107,1365,219136,,0.007926294,0.0585,0.2,-0.459,-0.0391,0.0003,3.2,1060.0,-0.0031,11.5
1,5,2,,832,1.4,,160,108,1374,221184,,0.009364732,0.0754,0.2,-0.444,0.00413,0.0003,0.796,1070.0,-0.00416,1.64
0,0,0,,813,2.27,,160,109,1386,223232,,0.0038095703,0.0661,0.2,-0.433,0.126,0.0003,8.9,1080.0,-0.00211,8.82
1,0,0,,826,2.48,,161,110,1397,225280,,0.0037494972,0.055,0.2,-0.419,-0.0534,0.0003,3.29,1090.0,-0.00147,6.69
0,2,0,,833,3.73,,161,111,1409,227328,,0.007129536,0.061,0.2,-0.451,0.0662,0.0003,8.66,1100.0,-0.00136,10.4
0,1,0,,833,4.01,,161,112,1420,229376,,0.005701683,0.0663,0.2,-0.449,0.0305,0.0003,7.23,1110.0,-0.00474,19.9
0,5,0,,833,4.01,,161,113,1429,231424,,0.009352924,0.0642,0.2,-0.446,0.064,0.0003,2.35,1120.0,-0.0039,10.7
3,2,0,,824,4.06,,161,114,1441,233472,,0.0064542666,0.0697,0.2,-0.403,-0.0917,0.0003,4.92,1130.0,-0.00373,9.04
0,1,0,,761,3.85,,162,115,1453,235520,,0.006478674,0.0739,0.2,-0.488,0.0335,0.0003,6.36,1140.0,-0.00407,10.6
0,0,0,,719,4.56,,162,116,1465,237568,,0.0065807262,0.0819,0.2,-0.464,0.0831,0.0003,1.9,1150.0,-0.00247,11.6
0,1,1,,694,4.27,,162,117,1476,239616,,0.0056549776,0.0625,0.2,-0.462,-0.00514,0.0003,6.05,1160.0,-0.000858,15.9
1,1,0,,699,5.16,,162,118,1487,241664,,0.009829396,0.077,0.2,-0.452,0.06,0.0003,3.4,1170.0,-0.00171,12.9
0,0,0,,683,5.85,,162,119,1496,243712,,0.010125225,0.072,0.2,-0.43,0.205,0.0003,3.23,1180.0,-0.00306,10.4
0,2,4,,695,6.31,,162,120,1508,245760,,0.007996412,0.0582,0.2,-0.42,-0.0385,0.0003,2.12,1190.0,-0.00261,10.4
0,1,0,,697,6.04,,163,121,1519,247808,,0.004440793,0.0532,0.2,-0.41,-0.00517,0.0003,1.16,1200.0,-0.00175,10.0
1,1,1,,708,7.82,,163,122,1530,249856,,0.012520725,0.101,0.2,-0.44,0.136,0.0003,3.23,1210.0,-0.00433,8.94
1,1,0,,717,7.88,,163,123,1540,251904,,0.005647937,0.0555,0.2,-0.427,-0.00226,0.0003,5.66,1220.0,-0.00317,16.9
0,1,1,,722,7.98,,163,124,1551,253952,,0.012555273,0.103,0.2,-0.391,0.288,0.0003,1.18,1230.0,-0.00231,3.33
0,1,3,,735,7.9,,163,125,1561,256000,,0.0035575777,0.0995,0.2,-0.404,0.0337,0.0003,1.72,1240.0,-0.00327,11.3
0,0,0,,747,7.22,,164,126,1572,258048,,0.008668905,0.0762,0.2,-0.392,-0.12,0.0003,0.52,1250.0,-0.00196,1.23
0,0,0,,764,7.31,,164,127,1584,260096,,0.0048996597,0.0743,0.2,-0.422,0.0626,0.0003,1.09,1260.0,-0.00281,4.07
4,2,1,,767,7.63,,164,128,1593,262144,,0.011752732,0.0844,0.2,-0.407,-0.0118,0.0003,2.6,1270.0,-0.00208,4.37
0,1,1,,776,7.83,,164,129,1604,264192,,0.00954368,0.0511,0.2,-0.415,0.104,0.0003,2.39,1280.0,-0.0023,6.73
0,0,0,,762,7.14,,164,130,1616,266240,,0.00638245,0.0854,0.2,-0.398,-0.282,0.0003,0.865,1290.0,-0.0041,1.56
0,0,0,,767,7.46,,164,131,1626,268288,,0.005257395,0.0632,0.2,-0.398,0.0806,0.0003,7.07,1300.0,-0.00567,6.73
0,5,0,,767,7.46,,165,132,1635,270336,,0.008132357,0.0633,0.2,-0.402,0.0138,0.0003,0.738,1310.0,-0.00198,8.38
1,2,4,,778,7.32,,165,133,1647,272384,,0.0060071927,0.0885,0.2,-0.36,0.0446,0.0003,10.9,1320.0,-0.00383,7.39
0,0,0,,769,7.22,,165,134,1659,274432,,0.0057814205,0.0649,0.2,-0.425,0.0344,0.0003,1.08,1330.0,-0.000959,4.06
0,4,3,,773,7.64,,165,135,1670,276480,,0.006570714,0.075,0.2,-0.408,0.0413,0.0003,7.51,1340.0,-0.00288,10.7
1,2,2,,783,8.77,,165,136,1680,278528,,0.00421736,0.0678,0.2,-0.398,0.0402,0.0003,0.759,1350.0,-0.00417,8.19
1,1,2,,788,8.34,,165,137,1690,280576,,0.0079659205,0.0589,0.2,-0.37,-0.0799,0.0003,6.68,1360.0,-0.00169,9.03
0,1,0,,808,8.4,,166,138,1701,282624,,0.013738563,0.106,0.2,-0.412,0.306,0.0003,0.265,1370.0,-0.00492,1.45
0,1,4,,824,8.78,,166,139,1712,284672,,0.0048585385,0.0571,0.2,-0.398,0.147,0.0003,1.17,1380.0,-0.00316,12.2
0,1,1,,850,8.0,,166,140,1724,286720,,0.007926736,0.0624,0.2,-0.37,-0.144,0.0003,6.51,1390.0,-0.00299,5.28
0,0,0,,836,9.53,,166,141,1735,288768,,0.0061207465,0.0658,0.2,-0.375,0.0407,0.0003,1.09,1400.0,-0.00176,4.57
0,1,3,,846,10.1,,166,142,1744,290816,,0.005254958,0.0519,0.2,-0.38,0.478,0.0003,2.42,1410.0,-0.00242,10.2
3,2,4,,861,11.0,,166,143,1754,292864,,0.0054612095,0.0581,0.2,-0.345,0.128,0.0003,2.66,1420.0,-0.003,12.8
0,0,1,,850,11.2,,166,144,1766,294912,,0.0043162117,0.0516,0.2,-0.344,-0.0522,0.0003,7.52,1430.0,-0.00161,14.4
0,1,3,,862,11.5,,167,145,1776,296960,,0.0070098797,0.0837,0.2,-0.384,0.0379,0.0003,1.48,1440.0,-0.00442,7.68
0,1,1,,853,12.1,,167,146,1785,299008,,0.004302222,0.0678,0.2,-0.356,0.00512,0.0003,10.3,1450.0,0.000265,6.51
0,0,1,,851,11.4,,167,147,1798,301056,,0.005818852,0.0697,0.2,-0.333,0.0675,0.0003,3.38,1460.0,-0.00335,6.46
2,2,1,,850,11.2,,167,148,1808,303104,,0.005989418,0.0554,0.2,-0.347,0.049,0.0003,10.2,1470.0,-0.00337,16.5
0,2,0,,840,11.7,,167,149,1818,305152,,0.0089129675,0.0562,0.2,-0.392,0.0308,0.0003,0.819,1480.0,-0.00199,9.8
0,2,5,,841,11.4,,168,150,1828,307200,,0.009477213,0.072,0.2,-0.355,0.143,0.0003,1.53,1490.0,-0.00287,5.57
0,0,2,,864,12.4,,168,151,1840,309248,,0.0063214386,0.0795,0.2,-0.367,-0.0627,0.0003,1.01,1500.0,-0.000998,4.79
0,0,2,,856,13.2,,168,152,1850,311296,,0.0076547074,0.0709,0.2,-0.357,-0.0178,0.0003,2.17,1510.0,-0.00314,11.0
0,0,1,,867,12.4,,168,153,1861,313344,,0.004638168,0.0347,0.2,-0.395,0.0551,0.0003,4.61,1520.0,-0.00261,23.5
0,0,3,,884,12.5,,168,154,1871,315392,,0.0065514925,0.0717,0.2,-0.372,0.201,0.0003,1.23,1530.0,-0.0018,4.81
0,3,4,,881,12.0,,168,155,1881,317440,,0.0076400675,0.0778,0.2,-0.341,0.098,0.0003,1.09,1540.0,-0.00284,6.32
0,2,0,,896,12.3,,168,156,1892,319488,,0.0049666828,0.0727,0.2,-0.394,-0.0958,0.0003,2.98,1550.0,0.000594,5.03
0,0,0,,897,12.4,,168,157,1903,321536,,0.00592528,0.0617,0.2,-0.401,0.0457,0.0003,4.41,1560.0,-0.00327,11.0
1,1,0,,910,13.0,,168,158,1915,323584,,0.008548001,0.0728,0.2,-0.385,0.341,0.0003,2.1,1570.0,-0.00269,5.03
1,0,3,,907,12.4,,169,159,1925,325632,,0.00655588,0.059,0.2,-0.371,0.0606,0.0003,6.48,1580.0,-0.00255,10.4
0,0,0,,927,13.5,,169,160,1937,327680,,0.008962931,0.0738,0.2,-0.37,-0.114,0.0003,0.747,1590.0,-0.00395,8.69
1,3,5,,931,13.4,,169,161,1946,329728,,0.010191182,0.06,0.2,-0.356,0.168,0.0003,6.1,1600.0,-0.00252,12.2
0,3,1,,941,13.2,,169,162,1957,331776,,0.008927873,0.103,0.2,-0.376,0.156,0.0003,1.88,1610.0,-0.00309,4.01
1,2,4,,968,12.7,,169,163,1969,333824,,0.011055323,0.0833,0.2,-0.336,-0.0147,0.0003,0.57,1620.0,-0.00229,1.35
3,3,4,,974,14.3,,169,164,1980,335872,,0.0060565365,0.0758,0.2,-0.332,-0.0826,0.0003,3.16,1630.0,-0.00187,5.42
0,4,0,,983,14.7,,169,165,1990,337920,,0.007031869,0.0599,0.2,-0.346,-0.102,0.0003,2.93,1640.0,-0.00548,14.1
1,1,2,,1e+03,15.8,,169,166,2002,339968,,0.0081825,0.0627,0.2,-0.367,0.147,0.0003,2.49,1650.0,-0.00306,4.69
0,0,2,,1020.0,15.8,,169,167,2013,342016,,0.0073833466,0.0564,0.2,-0.364,0.183,0.0003,13.0,1660.0,-0.00183,10.7
0,1,1,,1030.0,16.0,,170,168,2023,344064,,0.0044244523,0.0521,0.2,-0.378,0.0484,0.0003,12.4,1670.0,-0.00213,15.4
2,2,0,,1040.0,15.8,,170,169,2033,346112,,0.005736065,0.0664,0.2,-0.331,0.00423,0.0003,4.37,1680.0,-0.00219,8.3
0,0,2,,1030.0,16.3,,170,170,2044,348160,,0.008844305,0.0751,0.2,-0.34,-0.106,0.0003,25.8,1690.0,-0.00196,19.2
0,1,3,,1020.0,16.1,,170,171,2055,350208,,0.008761506,0.0637,0.2,-0.335,-0.00171,0.0003,0.561,1700.0,-0.00413,8.69
2,0,2,,1030.0,15.6,,170,172,2065,352256,,0.004646041,0.0552,0.2,-0.343,0.0428,0.0003,4.34,1710.0,-0.00112,13.6
2,2,4,,1040.0,15.4,,170,173,2077,354304,,0.011093184,0.0992,0.2,-0.36,-0.038,0.0003,0.665,1720.0,0.00109,1.72
1,1,2,,1020.0,16.5,,170,174,2088,356352,,0.0053532394,0.0599,0.2,-0.349,-0.0283,0.0003,5.93,1730.0,-0.00341,26.0
1,2,7,,1010.0,16.9,,170,175,2098,358400,,0.0066471435,0.0744,0.2,-0.352,0.0937,0.0003,2.63,1740.0,-0.00418,12.9
0,0,2,,1020.0,18.1,,170,176,2110,360448,,0.006146752,0.0709,0.2,-0.36,0.0262,0.0003,0.72,1750.0,-0.000823,5.88
0,0,0,,1020.0,18.3,,170,177,2122,362496,,0.005804724,0.0495,0.2,-0.344,0.154,0.0003,6.54,1760.0,-0.003,8.22
0,0,3,,987,18.7,,171,178,2131,364544,,0.005669647,0.0489,0.2,-0.32,0.0138,0.0003,6.13,1770.0,-0.000498,10.1
0,0,1,,998,19.4,,170,179,2143,366592,,0.0077848467,0.066,0.2,-0.32,0.157,0.0003,2.86,1780.0,-0.00119,6.28
0,1,1,,1010.0,19.3,,171,180,2155,368640,,0.005681259,0.0484,0.2,-0.31,0.261,0.0003,9.73,1790.0,-0.00303,16.2
2,2,5,,1020.0,20.0,,171,181,2164,370688,,0.008273639,0.0782,0.2,-0.339,0.101,0.0003,2.29,1800.0,-0.00205,6.03
0,0,0,,1020.0,20.2,,171,182,2176,372736,,0.010133745,0.0697,0.2,-0.302,0.351,0.0003,2.45,1810.0,-0.00271,5.32
0,0,0,,1e+03,21.0,,171,183,2187,374784,,0.0065099085,0.0604,0.2,-0.324,0.0281,0.0003,0.613,1820.0,0.00027,4.91
0,0,1,,1020.0,21.2,,171,184,2199,376832,,0.004988949,0.0464,0.2,-0.322,0.0788,0.0003,23.3,1830.0,-0.00267,19.0
0,0,0,,1010.0,20.9,,171,185,2210,378880,,0.0068830345,0.0626,0.2,-0.293,-0.0838,0.0003,2.07,1840.0,-0.000331,4.61
1,1,1,,1020.0,21.6,,171,186,2221,380928,,0.008974828,0.085,0.2,-0.314,0.139,0.0003,5.97,1850.0,-0.00514,10.5
